"","Geneid","E1_S1_L001.bam","E2_S2_L001.bam","E3_S3_L001.bam","E4_S4_L001.bam","E5_S5_L001.bam","E6_S6_L001.bam","L1_S1_L001.bam","L2_S2_L001.bam","L3_S3_L001.bam","L4_S4_L001.bam","L5_S5_L001.bam","L6_S6_L001.bam","enriched_mean","enriched_sd","unenriched_mean","unenriched_sd","enriched_m_mean","enriched_f_mean","unenriched_m_mean","unenriched_f_mean","enriched_m_sd","enriched_f_sd","unenriched_m_sd","unenriched_f_sd"
"234","sult6b1",716.209910077198,20693.4908537982,514.838136433479,595.580245871594,929.316405415726,2332.42333723896,542.762444097865,14357.831584614,397.66344684451,368.021756646774,680.441402696757,2178.99116728803,4296.97648147252,8060.68335563461,3087.61863369799,5563.20348647886,7308.17963343628,1285.77332950876,5099.41915851878,1075.81810887719,11592.4568145525,921.657276354959,8018.34857801196,968.062294696034
"235","sult2st1",205.549032488523,509.864568759079,521.41753753806,79.0878917282062,118.347183153151,137.967005439358,190.319298579771,366.933214143764,492.157731243206,74.7252297759946,138.688693543288,121.651395218051,262.038869851063,200.697862856769,230.745927084012,163.239719383111,412.277046261887,111.800693440239,349.80341465558,111.688439512445,179.124876918066,29.9804920493918,151.646570620831,33.1251647402903
"236","sult2st2",24802.3813030097,16384.497917073,10469.4720076648,2574.39157768345,3477.17604928254,4208.31905978118,14548.8530469869,7804.65551300462,5102.69135752956,1843.84504472267,2381.54490943865,2862.3857698365,10319.3729857491,8839.80968213173,5757.32927358649,4837.41589203802,17218.7837425825,3419.96222891572,9152.06663917371,2362.59190799927,7202.78396497703,818.46491685306,4865.09303333824,509.534801928702
"237","abcc3",105.183293968736,108.346220861304,165.307452752603,342.579694271669,248.820102285108,338.084242102579,95.1596492898855,118.590582517947,122.055117348315,323.186618781177,238.371192027526,254.036737072989,218.053501040333,108.090935726759,191.89998283964,92.5937317891777,126.278989194214,309.828012886452,111.935116385382,271.864849293897,33.8366185135019,52.8821911375397,14.6308910392287,45.1308690684319
"238","slc39a11",19.270221795799,61.1837482510895,37.0091312132693,102.087941873654,68.3891509204684,78.4199252615221,96.921865017476,465.991230129343,324.824102620516,362.417364413574,303.381517125942,411.467954413996,61.060019885967,29.5405505638222,327.500672286808,127.440023933644,39.1543670867193,82.9656726852148,295.912399255778,359.088945317838,21.038950845851,17.3031786864909,186.225572920604,54.1200356768521
"239","cyp26a1",1.60585181631659,316.753363341578,4.9345508284359,166.245976489903,87.3052990474064,65.0787761506407,0,276.246298100628,0,130.769152107991,60.6763034251885,35.7798221229562,106.987302945713,119.312288417122,83.911929292794,105.950107654506,107.76458866211,106.210017229317,92.0820993668762,75.7417592187118,180.997240354093,53.1671127979899,159.490874571035,49.2541284711383
"240","dnajc9",467.302878548127,334.598623248146,226.166912969979,400.281574461125,183.341127999554,378.107689435223,442.316147625208,245.552264978336,238.204341921712,384.834933346372,257.874289557051,282.660594771354,331.633134443692,108.075167559316,308.573762033339,84.6974439740209,342.68947158875,320.576797298634,308.690918175085,308.456605891592,120.77141567432,119.365581263027,115.781148951416,67.2965594227249
"241","raraa",131.67984893796,132.564787877361,396.408916551017,125.895011322451,430.221112528053,317.90982149588,216.752534493628,161.841265553904,633.899157841249,220.439427839184,455.072275688914,304.128488045128,255.77991645212,142.491582140996,332.022191577001,179.860189729215,220.217851122113,291.341981782128,337.497652629594,326.546730524409,152.586580117522,153.892759898061,258.155381665663,118.91205371792
"242","sult1st6",4581.49523195122,5218.46386124917,2513.33122195002,990.212685209276,1468.66914175304,1687.16727170536,2835.40510569307,2653.63868175452,1454.81825355492,717.362205849549,1085.67242914355,1398.99104500759,2743.22323563635,1753.37952264614,1690.98128683387,859.27636355623,4104.43010505014,1382.01636622256,2314.62068033417,1067.34189333356,1414.25917021219,356.465919184196,750.136599586683,341.183931333665
"243","maff",361.316658671232,207.769811769325,366.801611580402,164.22842823153,180.43095136464,136.340036035592,955.120924354036,549.702229553776,1141.80593648424,461.428293866767,530.917654970399,286.23857698365,236.147916275454,101.765735768467,654.202269368811,324.649907474443,311.962694006986,160.333138543921,882.20969679735,426.194841940272,90.2753493975369,22.3020663829859,302.710646109557,126.087310630785
"244","thrab",3.21170363263317,1.2746614218977,6.5794011045812,12.5087992019102,30.07182522744,22.1267838912178,31.7198830966285,83.7109994244329,43.3098803494021,93.4065372199933,147.356736889743,107.339466368869,12.62886241328,11.3901590953773,84.4739172248448,42.5086394486995,3.68858871970402,21.569136106856,52.9135876234878,116.034246826202,2.6843305152239,8.79478249201834,27.2936336772436,28.0063460041183
"245","slc16a5a",20.8760736121156,15.2959370627724,9.8691016568718,46.0001002908954,51.4131205501393,58.5708985355767,88.1107863795236,117.195399194206,190.957199722364,140.10980582999,127.853639360219,186.055075039372,33.6708719513952,20.7589881571204,141.713650920946,40.1501506491045,15.3470374439199,51.9947064588705,132.087795098698,151.339506743194,5.50366390167461,6.30554706223386,53.0158823014734,30.6827543699823
"246","nfe2l1b",46.569702673181,31.8665355474424,46.8782328701411,137.193281569337,93.1256523172335,188.728450836858,139.215042479647,279.03666474811,169.302259547663,205.494381883985,160.358801909427,257.614719285285,90.7269759690323,61.8163227368533,201.836978309019,56.1867928697726,41.7714903635882,139.682461574476,195.851322258473,207.822634359566,8.57932952817558,47.8499820691656,73.5945722289562,48.669743535871
"247","aldh18a1",706.574799179298,493.293970274409,1495.16890101608,2316.14540061175,2077.86611732827,1782.50767876605,1103.14704547164,899.893243812653,2407.63562124176,3002.08610625059,2221.18610752922,2121.7434518913,1478.59281119598,737.575415230637,1959.28192936619,804.825503533085,898.345890156595,2058.83973223536,1470.22530350868,2448.3385552237,527.750374432006,267.327153580488,818.157445004646,482.130141291003
"248","nat9",810.955167239877,825.980601389708,620.108554106778,402.702632371172,456.897731681427,535.598327719773,422.931774621713,467.386413453084,507.906778642988,384.834933346372,333.719668838537,472.293652023022,608.707169084789,178.365280164483,431.512203487619,64.190322851525,752.348107578788,465.066230590791,466.074988905928,396.94941806931,114.768965947703,66.823347277514,42.5026787727678,70.0767990063773
"249","abca5",191.096366141674,608.013498245202,273.867570978192,691.61554297013,711.05315779721,822.921124424852,310.149968055923,831.529260949367,376.008506669809,750.988559248746,641.435207637707,822.935908827992,549.761210092877,256.478140360393,622.174568564924,227.620561783308,357.659145121689,741.863275064064,505.8959118917,738.453225238149,220.727761469738,70.8677389563731,283.922780507259,91.3973581795955
"250","dnajb12b",16.8614440713242,22.3065748832097,26.3176044183248,63.7545249645744,78.5747691426658,70.285078242692,28.1954516414476,20.9277498561082,15.7490473997826,67.2527067983952,93.1814659743966,50.0917509721387,46.3499992871318,27.4342825707925,45.8996954403781,30.1834065025541,21.8285411242862,70.8714574499774,21.6240829657795,70.1753079149768,4.74616996461881,7.4275022588765,6.25235191639532,21.6930192160735
"251","cyp4f3",0,6.37330710948849,9.8691016568718,22.1930308420987,6.79041214813161,16.2696940376602,21.1465887310857,25.1132998273299,0,29.8900919103979,13.0020650196832,14.3119288491825,10.2492576323751,7.88768379330256,17.2439957229465,10.5926985116468,5.41413625545343,15.0843790092968,15.4199628528052,19.0680285930879,5.00397825972897,7.76942047036225,13.5005607297136,9.39503734137644
"252","slc30a6",1075.11779102396,1505.37513926118,1563.43018747611,1278.72208615656,1258.65139460011,1140.18015815923,493.420403725332,580.396262676068,539.404873442553,915.384064755934,745.451727795173,674.449647017724,1303.57945944619,194.820113369583,658.084496568797,155.780934092325,1381.30770592041,1225.85121297196,537.740513281318,778.428479856277,266.752310475533,74.8689213855391,43.5118096740908,123.80609050078
"253","abcc2",20363.0039568025,39733.1085126841,24332.2701350174,37098.2738653038,32036.1944560066,34136.4212420571,11375.1025215965,19515.8243324828,12861.0658328475,23992.4031503275,20525.9266444066,21435.6914338631,31283.2120279786,7503.19955282383,18284.3356525873,5024.01692589379,28142.7942015013,34423.6298544559,14583.9975623089,21984.6737428657,10231.8281784042,2543.23191565076,4335.22873777713,1797.26209085479
"254","gsta.2",398.251250446514,534.720466486084,192.447482309,470.895763504167,446.71211345923,596.772377301376,308.387752328333,359.957297525061,133.866902898152,455.823901633567,403.064015610181,422.201901050883,439.966575584395,139.69563065962,347.21696184103,116.383309120983,375.139733080533,504.793418088257,267.403984250515,427.029939431544,172.302947161649,80.5686597618476,118.486153494955,26.7092466994866
"255","gsta.1",4669.01415594048,3582.43592624348,2424.50930703817,3898.71025447923,3900.60674966246,5017.89903509515,5413.52671515793,4484.11920250212,3216.74293140559,5344.72205972802,4624.40112533401,6043.2119565673,3915.52923807649,907.475160964593,4854.45399844916,983.691037074357,3558.65312974071,4272.40534641228,4371.46294968855,5337.44504720978,1122.44141060619,645.617169128109,1102.71633778266,709.433407649809
"256","gclc",457.667767650227,676.207884316729,667.809212114992,1181.476260103,2113.27326638639,1029.54623870314,588.580053015218,1103.59000907877,740.205227789781,1221.75750683751,2000.15100219461,1232.61487213584,1020.99677154575,596.633069204319,1147.81644517529,493.95960875532,600.561621360649,1441.43192173084,810.791763294591,1484.84112705599,123.820937223273,586.769782062838,264.66140246941,446.304460157906
"257","ncoa4",2488.26738938255,7591.24609811174,4714.9633165705,5729.8370537782,8369.66800201136,6574.58336061848,5852.31843132796,14438.7522173909,8971.05112510116,7756.47885074824,11747.3657452838,9472.70790705265,5911.42753674547,2120.70928507775,9706.44571281746,3026.95179541157,4931.4922680216,6891.36280546935,9754.04059127335,9658.85083436157,2558.37087138441,1348.12416762048,4346.43712352007,2001.94441563303
"258","abcg2c",1249.3527130943,2781.94855329173,4254.40523924982,618.983805668716,710.083098918906,808.929187552464,690.788565215465,1282.17347451756,2200.92937411962,405.384371534771,340.220701348378,490.1835630845,1737.28376629599,1471.92934452341,901.613341636716,722.242978972636,2761.90216854528,712.665364046695,1391.29713795088,411.92954532255,1502.62655520075,94.9990162824511,760.961428799287,75.1953751899407
"259","prdx3",12332.9419493114,8075.61743843286,8363.24122906078,3519.0076722535,3979.18151880512,3902.77420575392,8441.01333515836,5370.06061307737,5772.02587202032,2792.8554628778,3025.14712791297,3082.43167589268,6695.46066893626,3513.81967764171,4747.25568115658,2219.8586704865,9590.60020560168,3800.32113227085,6527.69994008535,2966.81142222782,2379.28782216516,246.601837913113,1669.12256235833,153.348905129277
"260","abcg8",3574.62614312072,4488.72019721274,3159.75738047512,3991.51747436437,2977.11069751656,4544.77633248,2655.65910147884,2687.1230815243,1943.03872294818,2641.53687258141,1961.14480713556,3123.57847133408,3789.41803752825,663.759770134029,2502.01350950039,462.31462391167,3741.03457360286,3837.80150145364,2428.60696865044,2575.42005035035,679.929677517789,795.056813068882,420.808610220672,584.030462862983
"261","abcg5",1874.02906964146,3027.32087700703,2093.89440153297,2229.39082550173,2243.74618551835,3238.31990125588,872.296785157284,1317.05305761108,913.44474918739,1389.8892738335,1278.53639360219,1987.56911893022,2451.1168767429,548.544060400072,1293.13156305361,403.399260631784,2331.74811606049,2570.48563742532,1034.26486398525,1551.99826212197,612.332663157896,578.405975115994,245.76444123708,381.302169492197
"262","nat8",1250.15563900246,574.872301275862,721.266846089714,882.475608212178,678.071155934857,855.135118619419,4167.64019575147,3492.14385932259,4925.514574282,2019.44933469626,1984.98192633831,2026.92692326547,826.996111522416,236.582966263181,3102.77613560935,1279.72110135171,848.764928789346,805.227294255485,4195.09954311869,2010.45272810001,355.237550621913,110.965707438172,717.079781784558,22.3729722989714
"263","slc39a8",1082.34412419738,48.4371340321125,1736.96189160944,122.666934109055,60.14365045488,41.6504167364101,1189.49561612357,117.195399194206,2641.90270131353,138.24167508559,47.6742384055052,57.2477153967299,515.367358523212,723.550921398374,698.626224253188,1049.23531707122,955.914383279643,74.8203337667815,1316.19790554377,81.0545429626084,851.332675150722,42.455539056481,1267.11358723356,49.7562953380163
"264","adh8b",12362.6502079132,29723.1923665215,10872.4603253204,2730.14630322981,7439.38153771733,11199.7319816445,6583.637958278,14941.0182139375,6142.12848591521,1965.27354310866,5096.80948771583,7338.44151741832,12387.9271203911,9186.74415739146,7011.21820106226,4314.01120426975,17652.7676332517,7123.08660753055,9222.26155271025,4800.17484941427,10479.8154278925,4243.64256896693,4957.50602281985,2698.83819476399
"265","adh8a",326621.427253804,270513.745600817,346856.157131864,73011.8433932913,261357.143228316,173824.109522838,210625.310408796,151430.407592152,217301.41876035,57458.0973055067,237346.195901808,130268.965376365,242030.737688488,102516.609159626,167405.06589083,67782.0224002899,314663.776662162,169397.698714815,193119.045587099,141691.08619456,39550.9798279106,94250.6383371878,36257.4062652828,90486.3560827665
"266","nfkb2",1246.14100946167,485.646001743023,1751.76554409474,1556.7402361603,1854.26754587908,1057.53011244791,1187.73340039598,509.2419131653,1437.10057523016,1337.5816129903,1590.58595407458,941.009321833748,1325.34840829779,509.554666154429,1167.20879628168,391.311785575251,1161.18418509981,1489.51263149577,1044.69196293048,1289.72562963288,637.320892789082,402.600667633973,480.183364785105,327.421893962005
"267","abcb10",128.468145305327,289.348142770777,205.606284518163,430.544798336714,465.143232147015,420.408893933139,140.977258207238,346.005464287656,318.918209845597,381.098671857573,303.381517125942,325.596381318901,323.253249501856,137.124078352751,302.662917107151,83.6225938631575,207.807524198089,438.698974805623,268.633644113497,336.692190100805,80.4625843993169,23.4554513764486,111.380179948176,40.0290739873967
"268","gsto1",43.3579990405479,1456.93800522907,0,3.22807721339617,6.79041214813161,169.204817991666,70.4886291036189,2232.29331798488,0,11.2087844663992,4.33402167322775,390.000061140222,279.919885270468,580.190350618466,451.387469061391,885.194067906174,500.098668089872,59.7411024510646,767.593982362832,135.18095575995,828.930706900723,94.8150901624424,1268.95637022593,220.706587896618
"269","gsto2",563.653987527122,3004.37697141287,174.354129271402,755.773577586379,474.358791490908,862.29378399599,405.309617345809,2126.25938538059,82.6824988488586,500.659039499164,260.041300393665,842.614810995618,972.468540214112,1023.71639917789,702.927775410618,742.39170014723,1247.46169607047,697.475384357759,871.417167191754,534.438383629482,1533.9335247846,200.430534357344,1098.63269968139,292.752039926585
"270","cyp17a1",9.63511089789952,10.1972913751816,4.9345508284359,151.71962902962,64.9939448464026,81.9992579498073,7.04886291036189,2.7903666474811,3.93726184994565,100.879060197593,39.0061950590497,42.9357865475474,53.9132974878912,57.8761523135018,32.7662555353298,37.8754787169299,8.255651033839,99.5709439419433,4.59216380259621,60.9403472680633,2.88986014419481,45.9555131155824,2.20349041997726,34.6437009450079
"271","hif1an",407.886361344413,472.899387524046,555.959393337111,1593.05610481101,2535.24887844885,1627.29479764677,514.566992456418,627.832495683247,836.66814311345,1950.32849715346,2882.12441269645,1933.89938574578,1198.72415385203,859.169525362901,1457.56998780814,944.700376750854,478.915047401857,1918.53326030221,659.689210417705,2255.45076519857,74.2195851760288,534.365686839331,163.39652847873,542.777462940975
"272","dnajb12a",855.116092188583,740.578286122562,1358.64632809602,892.159839852367,855.106901225431,804.373673221919,1036.1828478232,954.305393438535,1685.14807177674,1040.54882463073,715.113576082579,815.779944403401,917.663520117813,222.322088626426,1041.1797763592,340.409148676773,984.780235469054,850.546804766572,1225.21210434616,857.147448372235,328.803313040972,44.0703826021824,400.414535183672,166.614759363801
"273","ephx5",7563.56205485113,6321.68332190163,6994.72579930789,3503.67430548987,4683.92929389336,4012.43194356775,3982.60754435447,3193.57462804211,3437.22959500255,2256.70193923504,3092.324463848,2592.24811280818,5513.3344531686,1675.1559093664,3092.44771388172,611.580964067486,6959.99039202022,4066.67851431699,3537.80392246638,2647.09150529707,621.667602684619,591.994490887683,404.016871262445,420.502198787239
"274","esr2b",1768.04284976456,4101.86045566679,7433.07839790061,7426.99864872124,10609.5339520165,9722.11836914422,1788.64896350433,3854.89152349513,7217.00097095037,6826.14974003711,9203.29502309912,8689.12980255991,6843.60544553565,3359.59466041548,6263.186003941,2883.66085207081,4434.32723444399,9252.88365662732,4286.84715264994,8239.52485523205,2847.11390001421,1642.33633910757,2739.83405124375,1250.72514194457
"275","mgst3b",32939.2324562858,14701.3075094571,13245.9792737981,7433.45480314803,4507.37857804193,9215.15470293073,28954.966620039,14988.4544469447,12764.6029175238,6779.44647142711,4589.72895194819,9669.49692872891,13673.7512206103,10151.259997804,12957.7827227686,8707.2363576611,20295.5064131803,7051.99602804023,18902.6746615025,7012.89078403474,10973.939641633,2376.95648011239,8776.2639614457,2547.91735733292
"276","dnajc12",406.280509528097,370.289143061281,418.614395278979,275.193582442024,199.347099491578,259.338922960303,352.443145518094,292.988497985515,328.761364470461,203.626251139585,145.18972605313,169.954155084042,321.51060879371,89.3632310069749,248.827190041805,87.2705724207755,398.394682622786,244.626534964635,324.731002658024,172.923377425586,25.1092054824803,40.0064121659188,29.9315325461323,29.331196310927
"277","slc30a10",27.299480877382,1430.80744608017,4.9345508284359,8.07019303349043,8.73052990474064,144.800276935176,24.6710201862666,1321.2386075823,7.87452369989129,14.9450459551989,4.33402167322775,223.623888268476,270.773746276565,570.820024095011,266.114517894227,523.772906376201,487.680492595328,53.8669999578022,451.261383822819,80.9676519656343,816.848446969337,78.7512200386677,753.469181830779,123.657793026349
"278","gstp1.2",50076.8830400165,29377.7591211872,22759.7932710225,12040.7280059677,13186.9803916716,20929.0090161653,38183.6903854303,23100.0502911723,16325.8562607996,11092.9603602464,12098.4215008153,19378.3516617931,24728.5254743385,13976.0817404477,20029.8884100428,9958.99216521713,34071.4784774087,15385.5724712682,25869.8656458007,14189.9111742849,14250.5824234676,4834.84644827615,11189.0632306293,4521.35754454444
"279","abca1b",114.015478958478,594.629553315276,2032.21251617752,2689.39182841069,2279.63836401561,684.628725104741,151.550552572781,1178.92990856076,2405.66699031679,1899.88896705466,2149.67474992096,661.92670927469,1399.08607766372,1063.02553105788,1407.93964628344,891.6433444106,913.619182817091,1884.55297251035,1245.38248381678,1570.49680875011,998.091056064653,1059.16860085157,1128.52655586634,796.695019173654
"280","dnajc4",770.808871831962,792.839404420368,679.323164048009,501.966006683105,447.682172337534,502.7335457637,1082.00045674055,701.777211841496,744.142489639727,635.164453095955,489.744449074736,792.52306002348,615.89219418078,150.606538717409,740.892020069324,197.390316107327,747.65714676678,484.127241594779,842.640052740591,639.143987398057,60.1953983888232,31.5646888775118,208.371678600999,151.428528791503
"281","abcb7",1726.29070254033,1182.88579952106,1750.1206938186,2630.88292891788,2875.73954473374,2645.7776444043,1145.44022293381,865.01366071914,1346.54355268141,1955.93288938666,2045.6582297635,1921.37644800275,2135.28288565598,674.860740466099,1546.66083391454,494.485911132985,1553.09906529333,2717.46670601864,1118.99914544479,1974.3225223843,320.835415340025,137.270469306246,241.851415433907,64.1492343738227
"282","hspa9",2626.37064558578,2414.84606378519,4844.90648838598,6091.78521133025,8526.8175402967,4375.24612060758,4074.24276218917,3542.37045897725,6303.55622176298,6446.91919892394,8928.08464684916,4966.23931066632,4813.32867833191,2287.04474855428,5710.23543322814,1958.51611619679,3295.37439925232,6331.28295741151,4640.05648097647,6780.41438547981,1346.09544001073,2086.1221658806,1464.97289306956,2001.86635331892
"283","hspa4b",2399.14261357698,3696.51812350332,4084.16323566878,2950.4625730441,4576.73778784071,3264.67680559689,2093.51228437748,3058.24184563928,3260.052811755,2578.02042727182,4082.64841618054,2937.5233962947,3495.28352320513,788.460807688975,3001.66653025314,670.346264402184,3393.27465758303,3597.29238882723,2803.93564725725,3199.39741324902,882.491401621666,862.651501604895,623.464459616739,785.75431708564
"284","nr3c1",820.590278137776,780.73012091234,606.949751897616,886.107195077249,1601.0821786416,1327.60703347307,1369.2416203378,1450.99065669017,1124.08825815948,1040.54882463073,1672.93236586591,1377.52315173381,1003.84442635661,378.487694092637,1339.22081290298,228.78426051154,736.090050315911,1271.59880239731,1314.77351172915,1363.66811407682,113.600706600724,360.763077714293,170.121649659388,316.419353639511
"285","cyp4v2b",46735.1054102616,37080.538093715,41619.6465373045,30456.9085083929,19440.9499801008,22352.9326383413,39641.0427921477,30075.966909875,36447.2329449468,26400.4236798589,20229.0461597905,21006.3335683876,32947.680194686,10800.564700067,28966.6743425011,7967.8132855419,41811.7633470937,24083.5970422783,35388.0808823232,22545.267802679,4830.1500151533,5708.26024578012,4869.70445481331,3361.20723206811
"286","gsr",1650.81566717345,3621.31309961136,1358.64632809602,420.860566696526,403.544493374679,777.365981119404,1277.60640250309,2914.537963294,966.597784161656,330.659141758776,322.884614655467,744.220300157489,1372.09102267857,1211.0728940485,1092.75103442175,965.810104911172,2210.25836496028,533.923680396869,1719.58071665292,465.921352190577,1230.71009129289,211.00492158865,1046.48158423629,241.045305176303
"287","adh5",49525.2729411117,42766.1653660897,50753.5001207394,38376.188932157,49586.9847117311,52586.5796746445,29102.9927411566,21918.330015964,27714.3861617674,26781.5223517165,34947.383762072,35659.9597188443,47265.7819577456,5481.60125675252,29354.0957919201,5209.78382229759,47681.6461426469,46849.9177728442,26245.236306296,32462.9552775442,4300.99976165101,7490.15706340688,3810.99010652964,4933.14820287738
"288","slc30a9",1225.26493584956,567.224332744476,907.134927294133,1097.5462525547,987.034908674845,1015.55430183075,1244.12430367887,728.285694992566,1070.93522318522,1139.55975408392,1020.66210404513,1032.24786824729,966.626609824743,223.564573882211,1039.30249137217,173.281737423411,899.874731962722,1033.37848768676,1014.44840728555,1064.15657545878,329.080372646125,57.3712949357528,262.517500046603,65.5575090521129
"289","mgst2",4070.03142845439,6704.08174847094,4457.54424835376,3381.81439068416,4861.93509806223,3934.98819994849,2534.0662162751,3846.52042355269,2429.29056141646,2363.18539166583,3343.69772089521,2631.60591714343,4568.39918566233,1159.06475505036,2858.06103849145,599.649153731032,5077.2191417597,4059.57922956496,2936.62573374808,2779.49634323482,1422.16489980349,747.884697395266,789.731438125474,506.709769532644
"290","gpx3",8632.25643860981,1472.23394229184,3508.46563901793,2808.023666003,3270.55350820368,3639.85595010534,44807.8593054429,16604.0767358363,48951.9765803742,10913.619808784,13470.1393603918,14222.4792938751,3888.56485737193,2453.45078366662,24828.3585141174,17227.1993130741,4537.65200663986,3239.477708104,36787.9708738845,12868.7461543503,3689.29518626783,416.785935742325,17602.1479919085,1734.47199868547
"291","nfkb1",14.4526663468493,14.0212756408747,50.1679334224317,258.649686723368,246.394955089347,134.06227887032,59.915334738076,200.906398618639,431.130172569048,575.384269275159,699.944500226281,407.889972201701,119.624799348865,111.932631984558,395.861774604817,235.351131984312,26.2139584700519,213.035640227678,230.650635308588,561.072913901047,20.7458721556778,68.6668658445645,187.386375354959,146.5522876123
"292","cyp2y3",35951.8104636958,20699.2268301967,22272.9175892835,19115.0592191254,10614.384246408,15359.8927470742,26149.519181715,14123.4407862256,17083.7791669142,15910.8695500537,8449.1752519575,12075.6899664977,20668.8818492973,8577.11385730517,15632.0789838939,5988.65099989455,26307.9849610587,15029.7787375359,19118.9130449516,12145.2449228363,8388.78140109122,4259.94133673413,6266.01690228858,3731.3333901601
"293","dnajc30b",969.934497055219,521.336521556158,421.081670693197,441.843068583601,297.808075639486,368.020479131873,750.703899953541,438.087563654532,381.914399444728,414.72502525677,257.874289557051,377.477123397188,503.337385443256,240.473428637184,436.797050210635,165.873845664814,637.450896434858,369.223874451654,523.5686210176,350.02547940367,292.27002462021,72.0250367464296,198.699980617302,81.9495752938716
"294","bach1a",16.0585181631659,36.3278505240844,34.5418557990513,101.684432221979,144.053743428221,123.649674686217,387.687460069904,358.562114201321,641.77368154114,708.021552127549,1079.17139663371,864.082704269392,76.0526791371198,53.7533539599801,673.216484807169,277.114973852037,28.9760748287672,123.129283445472,462.674418604122,883.758551010217,11.2225174068133,21.1894487494463,155.786651968096,186.35559014412
"295","aldh3a1",16.0585181631659,149.135386362031,34.5418557990513,28.2456756172165,23.2814130793084,50.1106576359934,45.8176089173523,298.569231280477,47.2471421993478,54.1757915875961,8.6680433464555,132.385341854938,50.2289177761277,49.8109116198038,97.8105265310278,106.40466823059,66.5785867747493,33.8792487775061,130.544660799059,65.0763922629965,72.0911042439457,14.2742758409964,145.51530196323,62.5748336703554
"296","aldh3a2a",2890.53326936986,2390.62749676913,2641.62954348935,2280.23304161272,1044.75341193396,1515.35930266767,1779.83788486638,1649.10668866133,1598.52831107793,1696.26271591508,702.111511062895,1186.101103376,2127.18934430712,705.147962837231,1435.32470249327,414.446648336517,2640.93010320945,1613.44858540478,1675.82429486855,1194.82511011799,249.953620262662,623.553212948743,93.5610135041289,497.133016151098
"297","hif1al",3548.1295881515,4720.70857599812,6584.33565540964,7539.57784153843,8767.87717155537,6366.98206469794,6833.87259159585,7312.15579972421,11036.1449653976,8238.45658280341,8880.41040844366,6644.31296823297,6254.60181622517,1885.04061049296,8157.55888603296,1647.5485770845,4951.05793985309,7558.14569259725,8394.05778557257,7921.05998649334,1531.15395789746,1200.55524752204,2300.57758098731,1151.34199525645
"298","slc47a3",175.037847978508,248.558977270051,176.82140468562,513.264276929991,348.736166750474,671.612969874612,133.928395296876,281.827031395591,194.894461572309,476.373339821966,333.719668838537,577.844127285743,355.671940581543,200.395389136233,333.097837368504,168.419914492094,200.13940997806,511.204471185026,203.549962754925,462.645711982082,41.9420569499117,161.448256722382,74.3282578533004,122.639812571686
"299","slc47a4",105.986219876895,91.7756223766342,95.4013160164274,211.842567129124,188.191422391076,278.211768043989,144.501689662419,36.2747664172542,70.8707132990216,209.230643372785,188.529942785407,164.587181765599,161.901485972358,76.3934295490515,135.665822883748,68.114468153964,97.7210527566521,226.081919188063,83.8823897928982,187.449255974597,7.38384413680056,46.6688870465249,55.2742663693029,22.3413423736216
"300","hspa13",541.974988006848,427.648907046678,1439.24399162714,1028.14259246668,553.903619511879,625.407038807657,525.140286821961,318.101797812845,1216.6139116332,807.032481580742,355.389777204675,416.83492773244,769.38685624448,387.640893026033,606.518863797645,346.77784496303,802.955962226888,735.817750262072,686.61866542267,526.419062172619,553.998606014011,255.672729813347,470.518283106107,244.952638268675
"301","hsph1",19.270221795799,16.5705984846701,4.9345508284359,91.5966909301164,47.5328850369213,111.284707217596,42.2931774621713,13.9518332374055,7.87452369989129,119.560367641591,47.6742384055052,107.339466368869,48.5316090489231,43.7538307410888,56.4489344692389,46.9377395626326,13.591790369635,83.4714277282111,21.373178133156,91.5246908053218,7.61792877761231,32.6433551341503,18.370307611692,38.4640642513352
"302","clpb",27.299480877382,168.255307690496,78.9528132549744,374.86046640563,567.969473247294,454.575251412225,7.04886291036189,166.026815525125,118.117855498369,410.988763767971,593.760969232202,420.412909944735,278.652132148,218.702969092994,286.059362813127,223.068388969056,91.5025339409508,465.80173035505,97.0645113112855,475.054214314969,71.3109942092674,97.0427612083131,81.5532331087514,102.910999800921
"303","mtf1",4.01462954079147,15.2959370627724,14.8036524853077,79.8949110315553,72.7544158728387,74.8405925732368,14.0977258207238,8.37109994244329,11.8117855498369,85.9340142423938,130.020650196832,89.4495553073905,43.6006897610837,35.6107464580049,56.6141385099368,51.901103295042,11.3714063629572,75.8299731592103,11.426870437668,101.801406582206,6.37590855758365,3.67162405970975,2.88265168206809,24.5017150395878
"304","arnt",110.803775325845,103.884905884662,208.895985070453,756.984106541402,566.514384929837,894.83317207131,218.514750221219,512.032279812781,596.495170266765,1008.79060197593,890.641453848302,1103.8075124932,440.319388303918,345.864132949799,721.713628103032,337.579790992481,141.19488876032,739.443887847517,442.347400100255,1001.07985610581,58.7328402155172,164.860701658655,198.391749651703,106.792012065299
"305","cyp4t8",14223.029537116,13031.5010467711,14898.2313761861,14069.5745345872,15963.2889013791,14695.1130486954,8550.27071026897,7144.73380087535,9175.78874129833,9590.98324174891,10525.1716334336,10182.9373761933,14480.1230741225,975.086568544131,9194.98091730308,1226.52484491781,14050.9206533577,14909.3254948873,8290.26441748088,10099.6974171253,945.191320099163,964.859448223484,1040.191567439,472.624222695832
