"","X.x","Geneid","Length","E1_cpm","E2_cpm","E3_cpm","E4_cpm","E5_cpm","E6_cpm","CPM_mean_E","CPM_sd_E","X.y","L1_CPM","L2_CPM","L3_CPM","L4_CPM","L5_CPM","L6_CPM","CPM_mean_UN","CPM_sd_UN"
"116",265,"nfe2l2b",2911,10.2300695275309,23.6519003736739,41.0872937210512,22.5885584433773,17.4932780459361,21.7913009536461,22.8070668442026,10.2213225907744,3727,1.09464481512361,1.8970315302826,2.70886248147908,0.98314981355201,1.15181382265661,0.643556611532544,1.41317651243774,0.756297356876457
"117",268,"slc15a1b",4835,3.97836037181756,797.729904515017,1.143961774136,5.9633794290516,0.64789918688652,284.721449450774,182.36415912128,321.85471965164,3745,2.58457803570853,244.421200103567,0.111323115677222,0.801085033264601,0.115181382265661,50.1503261913775,49.6972823103102,97.4117102851868
"118",270,"aldh1l1",2770,11398.0971881233,16811.1099236852,12581.9589029826,6431.05294306328,26700.249441187,12162.8248739708,14347.5488788354,6898.09893118425,3796,451.723427041011,679.833446200908,503.996852376012,184.449828909174,995.723852789593,323.944423141674,523.278638409729,285.567825745036
"119",274,"slco2a1",1764,336.455620016571,530.42864808607,987.14368093152,877.158901473226,669.036897858693,1037.10197830174,739.55428777797,275.66825600964,3860,77.5069342708358,116.293253994021,247.526947708304,73.0808028073661,65.3462375387182,91.165287799537,111.819910686464,68.8490018370737
"120",277,"dnajc6",7534,3.78891463982625,1.73911032159367,3.05056473102932,19.1550975599839,26.4018918656257,18.1708026760811,12.0510636323567,10.4830648430683,3900,0.273661203780903,0.0348079179868367,0.519507873160372,0.801085033264601,1.67013004285208,1.22432721218386,0.75391988053811,0.610846637268795
"121",278,"akr1a1b",1686,220.89372350187,244.69282224823,282.272567768057,338.376605481791,226.683728011921,286.292609080661,266.535342682088,44.6039934573613,3921,8.2706497142673,10.1987199701432,12.1156657562044,9.32171675071536,7.54438053840078,8.24066392816062,9.2819661096486,1.67320926026809
"122",281,"hsd17b7",1740,19.5129103951052,10.0868398652433,6.48245005343731,14.2759689362144,4.8592439016489,17.2144446404978,12.0719762986912,5.89706949860766,3932,1.94603522688642,1.0442375396051,0.259753936580186,0.436955472689782,0.345544146796982,0.816218141455909,0.808124077335731,0.632947549437534
"123",282,"vdrb",3726,10.6089609915135,56.1732633874756,20.5913119344479,31.0818564180871,19.5989504033172,33.4725312454125,28.587812396709,15.8683370118278,3971,1.44432301995477,7.74476175207117,3.50667814383251,2.07553849527647,1.30538899901082,2.19751038084283,3.04570013183143,2.43094268902192
"124",285,"gpx1b",870,90.7445056238386,2425.71107655885,24.4045178482346,21.5043076380952,8.90861381968966,403.17322328658,495.741040795882,957.229308178432,4046,7.26722530040399,189.859788659201,1.74406214560982,0.546194340862228,0.499119323151197,19.5107528813403,36.5711904417614,75.444149899696
"125",291,"ncoa5",2464,39.0258207902104,112.78130435535,82.3652477377918,190.557079028331,153.06618290194,254.391237465135,138.69781204646,77.537515244588,4161,2.91905284032963,6.75273608944632,6.04855595179576,7.77416611827238,6.56533878914267,8.63307649616827,6.44882104752584,1.96229090104838
"126",293,"cyp24a1",3604,4156.81825135338,3453.43832110463,1788.39357356594,2074.89462437486,5107.065340633,2121.54367936485,3117.02563173278,1341.40856806294,4162,226.409035928067,191.147681624714,90.8396623926135,70.6411347515148,196.230681586597,63.6650150335609,139.822201886178,72.5241030504135
"127",299,"arnt2",7553,2.27334878389575,4.52168683614355,3.90853606163132,35.6899223405361,27.9406524344812,39.3473020354236,18.9469080820186,17.2605866532776,4272,1.42911961974472,3.30675220874949,2.67175477625334,2.27580975359262,2.41880902757888,2.19751038084283,2.38329262779365,0.615428820291117
"128",300,"fth1a",1165,4697.96998478656,10660.3114937888,5165.75005140678,4319.20343707505,5645.63153973242,5414.62595231913,5983.91540985146,2341.00503798749,4283,343.414403944613,919.016054647457,389.352597081086,236.975518022092,378.006099698854,269.603130723975,422.727967353013,250.462634236441
"129",302,"clpxa",3589,300.555653804217,362.952324116599,1054.25610501417,1811.33132445754,1501.26340341443,1375.58441160994,1067.65720373615,619.857732757066,4292,36.8378387089516,55.8319004508861,140.693864363396,89.7215237256353,95.3317907218786,69.4727210400741,81.314939835137,36.2238468593831
"130",303,"slc39a1",1888,117.077462370631,179.302274156308,133.462206982533,124.688842607442,136.544753636334,150.694701892612,140.29504027431,22.2399588438962,4296,8.1490225125869,13.7839355227873,10.167511231853,4.33314177084034,5.8742504955487,6.5925311425285,8.15006544602413,3.4054290116186
"131",307,"dnajc3b",3682,11.3667439194787,17.5650142480961,32.2215899714972,44.6349914841135,17.1693284524928,21.927923530158,24.1475986009727,12.2084108600328,4383,2.25010323108743,6.80494796642658,8.92440310679067,3.2043401330584,1.5741455576307,1.5853467747509,4.05721446162411,3.08247859309023
"132",308,"ugt5g1",3094,156.861066088807,65.5644591240814,103.242550115774,137.24808110196,92.3256341313292,161.214640284027,119.409405140996,38.3736863442366,4399,11.204905954807,6.87456380240025,9.64800335869261,5.40732397453606,4.97199633446769,6.38847660716452,7.41587833867802,2.47768190089375
"133",311,"txnb",636,4975.41325928784,2198.6702240748,4031.32129205525,2515.91363942336,1237.08250996145,1540.89772918932,2749.88310899867,1463.13751404856,4430,284.425211129619,135.768284107657,244.020269564472,96.0755845576659,56.7652245599265,53.8390043306494,145.148929708331,97.7944742159698
