"","Geneid","Length","E1_cpm","E2_cpm","E3_cpm","E4_cpm","E5_cpm","E6_cpm","CPM_mean_E","CPM_sd_E"
"157","cyp3c4",2312,35.6157976143667,39.3908487840967,71.6882711791891,140.681541985354,24.7011565000486,34.4288892809957,57.7510842240084,43.6692057700818
"158","cyp3c3",2395,19.5129103951052,102.172731393628,232.033579853918,53.2186436925968,22.6764715410282,43.3093567542684,78.8206156050908,80.753468045221
"159","cyp3c2",2152,23.3018250349314,33.5648292067579,22.7839053348753,128.75478312725,82.3641841329489,124.189922049306,69.1599081476783,49.5477780059175
"160","cyp3c1",1881,2710.40008759971,2284.75618499369,5254.97906978939,9300.7937619437,3066.1019145421,3366.2436626764,4330.5457802575,2641.84654752294
"161","eif3ba",2663,0.189445731991312,0.173911032159367,0.571980887067998,0.542125402641054,3.72542032459749,0.683112882559438,0.98099937683611,1.36076728068851
"162","mafk",4664,0.568337195973937,0.869555160796836,0.762641182757331,4.69842015622247,1.6197479672163,0.956358035583214,1.57917661642501,1.56916017910063
"163","sc:d0202",3221,0.947228659956562,3.65213167534671,2.66924413965066,7.04763023433371,6.64096666558684,11.3396738504867,5.38281253756019,3.73823168107659
"164","slc16a5b",5399,2.65224024787837,1.73911032159367,2.47858384396133,21.5043076380952,30.4512617836665,13.7988802277006,12.1040640104826,11.97727643703
"165","dnajb1a",2988,35.2369061503841,26.7822989525426,34.8908341111479,43.9121576139254,45.0289934886132,34.7021344340195,36.7588874584388,6.76952774272377
"166","eif3g",1031,0,0.173911032159367,0.571980887067998,0.542125402641054,0.32394959344326,1.36622576511888,0.496365446738426,0.478445686476165
"167","sec14l1",3459,0.75778292796525,1.91302135375304,1.33462206982533,0.722833870188072,1.29579837377304,0.136622576511888,1.0267801953361,0.618010400505613
"168","helz",6211,0.189445731991312,0.521733096478102,0.381320591378666,0.90354233773509,0.48592439016489,0.54649030604755,0.504742742299268,0.234977450389552
"169","ptpn12",6027,0,0.521733096478102,0.190660295689333,1.08425080528211,0.64789918688652,0.273245153023775,0.45296475622664,0.386660168309672
"170","rpl18a",620,0.378891463982625,0.869555160796836,0.953301478446664,4.87912862376949,11.6621853639574,5.73814821349928,4.08020171740871,4.35106885282592
"171","sim1b",2325,0,0.173911032159367,0.190660295689333,1.44566774037614,0.809873983608151,0.54649030604755,0.527767226313424,0.536632027357525
"172","upf2",5174,0.378891463982625,1.91302135375304,1.71594266120399,1.9877931430172,2.59159674754608,0.54649030604755,1.52228927925842,0.872906374748724
"173","slc38a4",5398,0,1.21737722511557,1.52528236551466,0.180708467547018,4.21134471476238,0.54649030604755,1.28020051316453,1.55188562663258
"174","dnajc2",2042,4.5466975677915,41.9995142664872,24.5951781439239,147.819526453461,134.925005669118,76.5086428466571,71.7324274912397,59.0343112242086
"175","slco1c1",3937,0,0.521733096478102,0,5.24054555886352,2.59159674754608,4.09867729535663,2.07542544970739,2.25418311891867
"176","cdc123",1389,0.378891463982625,0.521733096478102,0.762641182757331,1.08425080528211,0.64789918688652,1.22960318860699,0.770836487332279,0.32849644272534
"177","adipor2",5128,0.378891463982625,0.521733096478102,0.762641182757331,0.722833870188072,1.78172276393793,1.22960318860699,0.899570927658508,0.519801390649323
"178","aldh1l2",4609,2.27334878389575,3.13039857886861,12.7742398111853,34.1539003663864,40.8176487738508,14.2087479572363,17.8930473785705,16.0725836500149
"179","hspa14",2242,271.665179675542,218.693122940404,133.080886391154,716.780136525247,651.8675694062,670.95347324988,443.840061364738,263.157302458236
"180","glt8d2",6684,1.23139725794353,0.695644128637469,6.95910079266065,7.86081833829529,4.04936991804075,3.48387570105313,4.0467010227718,2.9155397571625
"181","hsp90b1",2720,2124.06554708659,2121.97545889252,10840.9444128955,7164.91002977172,3798.38997052059,4195.06452308577,5040.89165704211,3389.37299002216
"182","mgst1.1",4435,70.6632580327595,105.303129972497,114.777498004978,113.123500684433,71.9168097444038,48.0228356439285,87.3011720138334,27.5757071726391
"183","mgst1.2",2149,4620.6761261341,4938.46462471347,4831.04590232416,8523.92805995907,3337.08574945738,4552.12762679958,5133.88801489796,1757.98777735902
"184","zcrb1",1249,0.568337195973937,1.0434661929562,0.381320591378666,0.180708467547018,1.13382357705141,0.409867729535663,0.61958729240715,0.384735438955248
"185","abcc9",5739,7.95672074363512,15.4780818621837,23.4512163697879,70.6570108108841,41.4655479607373,47.9545243556726,34.4938503504834,23.3466355217636
"186","akr1b1.1",2607,1075.48342051468,695.904995185708,240.231972568559,101.829221462745,129.984774369108,177.131170447662,403.427592424744,395.165155409346
"187","akr1b1.2",1615,111.2046446789,62.9557936416909,35.6534752939052,110.774290606322,70.2160743788267,145.84460042644,89.4414798376809,40.1853042603335
"188","ldhba",1524,3.97836037181756,0,0.381320591378666,0.722833870188072,1.6197479672163,2.32258380070209,1.50414110021712,1.47909308278822
