"Geneid","E1_S1_L001.bam","E2_S2_L001.bam","E3_S3_L001.bam","E4_S4_L001.bam","E5_S5_L001.bam","E6_S6_L001.bam","L1_S1_L001.bam","L2_S2_L001.bam","L3_S3_L001.bam","L4_S4_L001.bam","L5_S5_L001.bam","L6_S6_L001.bam"
"hsd17b3",5536.17413675144,10109.9770677816,12865.1964348705,26.6316370105184,18.4311186877858,21.1506022489582,7522.89894108372,9455.15738498969,18794.5194407155,29.8900919103979,13.0020650196832,35.7798221229562
"gstt1a",165381.058081088,71423.1034531937,90940.4820675214,30485.1541840101,50514.8460288294,49653.4792335351,95492.7080624001,34809.8239273267,48416.5089687816,21743.17373407,35668.9983706644,33121.3813392205
"slc15a4",69.0516281016132,114.719527970793,147.214099715004,272.772524531977,292.957781247964,260.640498483316,65.2019819208475,212.067865208563,202.768985272201,235.384473794383,234.037170354298,286.23857698365
"gpx8",77.0808871831962,57.3597639853964,42.7661071797778,353.474454866881,265.796132655437,340.361999267851,81.0619234691617,69.7591661870274,27.5608329496195,508.131562476764,325.051625492081,357.798221229562
"sult1st1",321.973289171476,392.595717944491,307.587001639171,504.790574244826,941.927170833685,1282.05189016762,285.478947869656,290.198131338034,287.420115046032,470.768947588766,808.295042056975,1178.94513895141
"sult1st2",248.907031529071,1500.27649357359,15.6260776233804,271.158485925278,19.8862070052426,258.037347437291,310.149968055923,7098.69275119191,27.5608329496195,226.043820072384,32.5051625492081,1917.79846579045
"sult1st3",10106.4284059884,7198.0130494563,15783.1608247522,5566.41564485002,5377.52139188108,4907.91590340057,12132.8552844604,8774.30792300431,17132.9949400385,7173.62205849549,6030.79115829641,6599.58819057927
"sult1st4",4196.09079603524,2779.39923044793,3465.69953183815,2587.70739618871,1791.69874822844,3463.4924667371,3674.21979202613,2564.34694903513,3718.74381727366,2738.6796712902,2088.99844649578,4064.58779316782
"slc15a1a",45.7667767650227,3911.29857309309,3.2897005522906,17.7544246736789,8.73052990474064,276.910192520976,66.9641976484379,3349.83516030106,5.90589277491847,16.8131766995988,0,266.559674816024
"nfe2l2a",3294.40500117348,2082.15943266989,1222.12375517596,1876.31988028652,4023.31919776798,2939.28292484369,10368.8773411423,11434.9225213775,7368.58555217328,2706.92144863541,7649.54825324698,5647.84492210863
"dnajb2",306.717696916468,211.593796035018,259.886343630957,365.176234765442,450.592348972448,328.647819560736,687.264133760284,682.244645309128,801.232786463939,825.713789024741,1202.6910143207,674.449647017724
"nr1i2",582.121283414763,293.809457747419,465.49262814912,1206.49385850682,1123.81321051578,1792.26949518865,1862.66202406313,1463.54730660383,2441.1023469663,1819.55934504547,1917.80459040328,3366.88126177018
"ugt1a6",50.5843322139725,7.01063782043734,0,129.930107839196,121.742389227217,259.664316841057,49.3420403725332,2.7903666474811,0,93.4065372199933,47.6742384055052,125.229377430347
"ugt1a5",2368.63142906697,235.812363051074,399.698617103308,368.807821630513,545.65811904629,634.192673587994,1215.92885203743,55.8073329496219,185.051306947445,239.120735283183,338.053690511764,375.68813229104
"ugt1a4",4866.53392934742,1752.65945510933,1215.54435407138,537.071346378788,757.615983955827,522.907966370398,2378.99123224714,739.44716158249,549.248028067418,388.571194835172,416.066080629864,288.027568089797
"ugt1ab",11856.0039598654,6829.63589852786,1186.75947423883,3988.28939715097,6969.38801117879,8492.12949989711,5108.66339428478,2689.91344817178,523.655826042771,2163.29540201505,4370.86085745018,4697.89064474415
"ugt1a2",99.5628126116284,329.499977560555,8.2242513807265,245.737377869784,168.790244824986,250.87868206072,28.1954516414476,142.308699021536,11.8117855498369,153.186721040789,78.0123901180995,144.908279597973
"ugt1a1",1712.64096210164,992.961247658307,763.210528131419,286.088343037236,147.933978941439,445.464222751136,831.765823422703,366.933214143764,350.416304645163,110.219713919592,108.350541830694,250.458754860693
"abcb6b",27.299480877382,17.8452599065678,11.5139519330171,59.7194284478292,34.9221196189626,80.3722885460413,24.6710201862666,8.37109994244329,23.6235710996739,46.7032686099967,60.6763034251885,51.8807420782865
"dnajc15",513.872581221308,276.6015285518,360.222210475821,415.614941224757,268.221279851199,266.172194456121,581.531190104856,323.682531107807,334.66725724538,384.834933346372,270.876354576734,336.330327955788
"cyp27a3",2920.24152797171,3186.65355474424,3737.09982740212,2190.2503892893,3158.02667832035,3260.77207902785,2262.68499422617,2625.73501527971,3100.5937068322,1688.79019293748,2398.88099613156,2527.84443298686
"slc39a10",44.9638508568644,75.2050238919642,36.1867060751966,144.456455299479,87.3052990474064,145.776458577435,133.928395296876,580.396262676068,102.368808098587,125.164759874791,112.684563503921,304.128488045128
"dnajc3a",1780.8896642951,866.769766890434,6779.25041313286,4466.44833438528,2382.46460511589,1972.53770512592,1561.32313464516,747.818261524934,6317.33663823779,4285.49192765329,2054.32627310995,2003.67003888555
"hspd1",6473.18867157216,3004.37697141287,2820.91822358919,4128.30724628203,9347.00232190316,3539.3092409526,6284.06128458762,3247.986777668,3271.86459730483,3166.48161175777,7346.16673612103,2658.44078373565
"hspe1",18049.7744153984,5906.78102907393,8997.33101051479,3598.90258328506,5165.07849753239,3638.55437458232,14703.9280310149,4076.72567196988,6864.61603538023,3043.18498262738,4037.14118861165,3093.16562252956
"dnajb11",1456.50759739914,705.525097020376,6006.99320848264,2376.67184836293,1261.07654179587,691.136602719805,1536.65211445889,892.917327193951,5462.95081679958,2318.35025380023,1031.4971582282,660.137718168542
"dnajc28",748.32694640353,1143.37129544223,1115.20848722651,662.562848049564,770.711778812938,681.049392416455,579.768974377265,658.526528805539,887.852547162743,526.812869920762,689.109446043212,493.761545296795
"slc15a2",33.7228881426483,53.5357797197033,24.6727541421795,308.684883531009,409.849876083658,206.299720397531,17.6221572759047,33.4843997697731,3.93726184994565,214.835035605985,385.72792891727,205.733977206998
"cyp27a1.1",2627.97649740209,7222.8689471833,2105.40835346598,3053.76104387278,1709.24374357256,3646.03843383965,2315.55146605388,6501.55428863095,1972.56818682277,2551.86659685022,1449.73024969468,3157.56930235088
"cyp27a1.2",270.586031049345,458.878111883171,64.9715859077394,386.965755955866,114.951977079085,505.987484571232,183.270435669409,274.851114776888,51.1844040492934,287.692134637579,93.1814659743966,345.275283486527
"cyp27a1.4",463.288249007335,646.253340902133,199.849308551654,359.123589990324,278.406898073396,635.494249111007,234.374691769533,369.723580791245,177.176783247554,192.417466673186,199.364996968476,348.853265698823
"dnajc10",810.955167239877,462.702096148864,508.258735328898,761.826222361497,571.849708760512,667.708243305574,495.182619452923,273.455931453147,338.604519095326,625.823799373955,439.903199832617,540.275314056639
"hsdl2",19491.0264205426,28860.8839146077,40203.4304495434,12521.3080011121,13278.1659262322,14686.0020200343,10021.720842807,12764.5322289023,19278.8026482589,8180.54452972701,8845.73823505784,9606.88224001374
"aldh7a1",20150.2285911405,20750.2132870726,18094.9978878744,8493.87816774868,16494.3961372508,10255.7643335795,10254.333318849,9385.39821880267,9331.31058437118,5163.51337752123,10666.0273378135,6397.43219558457
"per1a",54.598961754764,239.636347316767,65.794011045812,326.842817856362,418.580405988399,333.203333891281,172.697141303866,428.321280388348,159.459104922799,366.153625902374,420.400102303092,347.064274592675
"bach1b",367.740065936498,577.421624119657,891.508849670753,1113.68663862168,1042.3282647382,684.628725104741,313.674399511104,471.571963424305,878.009392537879,1062.96639356352,1107.34253750969,703.073504716089
"sod1",60654.6289540938,39483.9122047031,41332.6201641172,17636.59985539,17909.7120406971,22189.2595163225,44457.1783756524,27175.3807798184,28993.9962629997,15882.8475888877,15741.1667171632,19272.8011865304
"ugt5d1",6000.26531166693,1778.15268354729,2639.98469321321,1211.33597432691,1089.37612033597,2310.6219472285,3166.70166248008,913.845077050059,1246.1433755078,767.801735948345,676.107381023529,1481.28463589039
"hspa8",272766.777815903,231497.63413795,299759.981600134,188621.79720421,382051.868866964,258615.572363389,204108.636648166,162445.379933083,228193.853668225,163749.132269626,362133.514928218,216845.400967282
"pparg",153.358848458234,316.116032630629,306.764576501098,474.527350369237,659.640037247071,445.464222751136,149.78833684519,213.463048532304,188.988568797391,375.494279624373,554.754774173152,332.752345743493
"dnajc14",33.7228881426483,38.2398426569309,72.3734121503932,392.211381427635,384.143315808588,250.87868206072,89.8730021071141,251.132998273299,147.647319372962,603.406230441157,600.262001742043,372.110150078744
"dnajc16l",253.724586978021,237.087024472972,233.568739212633,543.123991153906,511.706058305632,501.431970240687,482.847109359789,634.808412301949,503.969516793043,676.263329472752,598.094990905429,726.330389096011
"abca7",1.60585181631659,19.1199213284655,23.0279038660342,52.4562547176878,43.6526495237032,57.2693230125638,10.5732943655428,19.5325665323677,23.6235710996739,26.1538304215981,30.3381517125942,17.8899110614781
"abcc10",197.51977340694,433.384883445217,399.698617103308,391.000852472611,305.08351722677,361.512601516809,130.403963841695,153.47016561146,169.302259547663,291.428396126379,203.699018641704,216.467923843885
"abcb11b",6673.92014861174,5728.32843000825,9596.05651103168,19811.113368264,10932.0785290527,20005.215788707,5529.8329531789,3867.4481734088,8159.97518401235,14567.6835448302,8494.68247952639,14161.6535962661
"ncoa3",260.147994243287,298.270772724061,289.493648601573,803.387716483972,1116.5377689285,1196.47329952953,599.15334738076,710.148311783939,626.024634141358,891.098365078736,1187.5219384644,1311.33048080634
"ugt1b7",836.648796300942,243.46033158246,344.59613285244,190.456555590374,204.197393883101,337.108060460319,445.840579080389,85.1061827481734,135.835533823125,128.901021363591,99.6824984842382,175.321128402485
"ugt1b5",480.952618986818,304.006749122601,292.783349153863,307.474354575985,253.185367237479,368.345873012627,863.485706519331,692.010928575312,752.017013339618,257.802042727182,290.379452106259,477.660625341465
"ugt1b4",506.646248047883,159.332677737212,324.857929538697,90.7896716267673,89.2454168040155,117.79258483266,250.234633317847,85.1061827481734,155.521843072853,59.7801838207957,71.5113576082579,51.8807420782865
"ugt1b3",202.33732885589,82.2156617124015,41.1212569036325,148.491551816224,89.7304462431677,155.212881119278,121.592885203743,33.4843997697731,27.5608329496195,61.6483145651956,84.5134226279411,109.128457475016
"ugt1b1",325.987918712267,68.1943860715268,123.363770710898,146.877513209526,57.7185032591187,155.863668880785,172.697141303866,16.7421998848866,53.1530349742662,89.6702757311936,43.3402167322775,75.137626458208
"gpx1a",117128.422704407,65667.3698026146,94073.9218435782,35675.4988334995,28865.5570122683,34743.6062235426,108628.264095859,52615.1535049035,85227.9386348484,37237.4501281225,30171.291878175,34214.4549050769
"dnajc11b",25.6936290610654,2.5493228437954,4.9345508284359,20.1754825837261,9.70058878304516,16.2696940376602,45.8176089173523,2.7903666474811,3.93726184994565,56.043922331996,21.6701083661387,32.2018399106606
"per3",43.3579990405479,201.396504659836,130.765596953551,685.966407846686,979.759467087561,861.968390115237,52.8664718277142,140.913515697795,61.0275586741575,590.329315230358,762.787814488084,853.348757632505
"akr7a3",6045.22916252379,6941.16877294391,4566.92679171743,1487.74008572396,2623.03920693541,1800.40434220748,4053.09617345809,4110.21007173965,3263.99007360494,1247.91133725911,1922.13861207651,1302.38552527561
"aldh4a1",1761.6194424993,3078.30733388294,2532.24700012569,1143.94986249727,1933.81237390005,1281.72649628687,1457.35240671732,2007.66880286265,1919.4151518485,1083.51583175192,1506.07253144664,1066.23869926409
"sult6b1",716.209910077198,20693.4908537982,514.838136433479,595.580245871594,929.316405415726,2332.42333723896,542.762444097865,14357.831584614,397.66344684451,368.021756646774,680.441402696757,2178.99116728803
"sult2st1",205.549032488523,509.864568759079,521.41753753806,79.0878917282062,118.347183153151,137.967005439358,190.319298579771,366.933214143764,492.157731243206,74.7252297759946,138.688693543288,121.651395218051
"sult2st2",24802.3813030097,16384.497917073,10469.4720076648,2574.39157768345,3477.17604928254,4208.31905978118,14548.8530469869,7804.65551300462,5102.69135752956,1843.84504472267,2381.54490943865,2862.3857698365
"abcc3",105.183293968736,108.346220861304,165.307452752603,342.579694271669,248.820102285108,338.084242102579,95.1596492898855,118.590582517947,122.055117348315,323.186618781177,238.371192027526,254.036737072989
"slc39a11",19.270221795799,61.1837482510895,37.0091312132693,102.087941873654,68.3891509204684,78.4199252615221,96.921865017476,465.991230129343,324.824102620516,362.417364413574,303.381517125942,411.467954413996
"cyp26a1",1.60585181631659,316.753363341578,4.9345508284359,166.245976489903,87.3052990474064,65.0787761506407,0,276.246298100628,0,130.769152107991,60.6763034251885,35.7798221229562
"dnajc9",467.302878548127,334.598623248146,226.166912969979,400.281574461125,183.341127999554,378.107689435223,442.316147625208,245.552264978336,238.204341921712,384.834933346372,257.874289557051,282.660594771354
"raraa",131.67984893796,132.564787877361,396.408916551017,125.895011322451,430.221112528053,317.90982149588,216.752534493628,161.841265553904,633.899157841249,220.439427839184,455.072275688914,304.128488045128
"sult1st6",4581.49523195122,5218.46386124917,2513.33122195002,990.212685209276,1468.66914175304,1687.16727170536,2835.40510569307,2653.63868175452,1454.81825355492,717.362205849549,1085.67242914355,1398.99104500759
"maff",361.316658671232,207.769811769325,366.801611580402,164.22842823153,180.43095136464,136.340036035592,955.120924354036,549.702229553776,1141.80593648424,461.428293866767,530.917654970399,286.23857698365
"thrab",3.21170363263317,1.2746614218977,6.5794011045812,12.5087992019102,30.07182522744,22.1267838912178,31.7198830966285,83.7109994244329,43.3098803494021,93.4065372199933,147.356736889743,107.339466368869
"slc16a5a",20.8760736121156,15.2959370627724,9.8691016568718,46.0001002908954,51.4131205501393,58.5708985355767,88.1107863795236,117.195399194206,190.957199722364,140.10980582999,127.853639360219,186.055075039372
"nfe2l1b",46.569702673181,31.8665355474424,46.8782328701411,137.193281569337,93.1256523172335,188.728450836858,139.215042479647,279.03666474811,169.302259547663,205.494381883985,160.358801909427,257.614719285285
"aldh18a1",706.574799179298,493.293970274409,1495.16890101608,2316.14540061175,2077.86611732827,1782.50767876605,1103.14704547164,899.893243812653,2407.63562124176,3002.08610625059,2221.18610752922,2121.7434518913
"nat9",810.955167239877,825.980601389708,620.108554106778,402.702632371172,456.897731681427,535.598327719773,422.931774621713,467.386413453084,507.906778642988,384.834933346372,333.719668838537,472.293652023022
"abca5",191.096366141674,608.013498245202,273.867570978192,691.61554297013,711.05315779721,822.921124424852,310.149968055923,831.529260949367,376.008506669809,750.988559248746,641.435207637707,822.935908827992
"dnajb12b",16.8614440713242,22.3065748832097,26.3176044183248,63.7545249645744,78.5747691426658,70.285078242692,28.1954516414476,20.9277498561082,15.7490473997826,67.2527067983952,93.1814659743966,50.0917509721387
"cyp4f3",0,6.37330710948849,9.8691016568718,22.1930308420987,6.79041214813161,16.2696940376602,21.1465887310857,25.1132998273299,0,29.8900919103979,13.0020650196832,14.3119288491825
