"","X","Geneid","E1_cpm","E2_cpm","E3_cpm","CPM_mean_E13","L1_CPM","L2_CPM","L3_CPM","CPM_mean_UN13","FC_E1","FC_E2","FC_E3","FC_UN1","FC_UN2","FC_UN3","mean_FC_un","sd_FC_un","mean_FC_e","sd_FC_e"
"75",75,"hspa14",271.665179675542,218.693122940404,133.080886391154,207.813063002367,17.1798422373567,19.3532024006812,10.3530497579817,15.6286981320065,0.058793382669482,0.0442836265032662,0.0275470134380488,0.0674828306957301,0.0638456680254922,0.0371727399906735,0.0561670795706319,0.0165498018154758,0.0435413408702657,0.0156364042704032
"76",76,"hsp90b1",2124.06554708659,2121.97545889252,10840.9444128955,5028.99513962487,106.925513677283,125.378120588586,643.354839351282,291.886157872384,0.45968717328468,0.429683235610023,2.24401602304794,0.420005971931921,0.413618878107596,2.30997268669642,1.04786584557865,1.09302125209856,1.04446214398088,1.03895244869898
"77",77,"mgst1.1",70.6632580327595,105.303129972497,114.777498004978,96.9146286700782,15.9939770209728,33.8681042011921,30.3169951694303,26.7263587971984,0.015292839425186,0.0213230503759266,0.0237583124494346,0.0628247237981488,0.111729919044611,0.108853507427886,0.0944693834235488,0.0274427913677303,0.0201247340835158,0.0043580993372757
"78",79,"abcc9",7.95672074363512,15.4780818621837,23.4512163697879,15.6286729918689,0.304068004201003,0.452502933828877,0.853477220192039,0.536682719407306,0.00172198191918985,0.00313418907259698,0.00485427314166189,0.00119438638399522,0.00149279439627949,0.00306441942575444,0.00191720006867639,0.00100466214489738,0.00323681471114957,0.00156866538556191
"79",80,"akr1b1.1",1075.48342051468,695.904995185708,240.231972568559,670.540129422982,52.6341715271937,38.2539018675336,11.7631425565598,34.2170719837624,0.232754556077161,0.140915253640413,0.0497267004755608,0.206748283069573,0.126198541654705,0.0422356938245285,0.125060839516269,0.0822621953247301,0.141132170064379,0.0915141206103262
"80",81,"akr1b1.2",111.2046446789,62.9557936416909,35.6534752939052,69.937971204832,7.84495450838589,6.78754400743316,1.92960067173852,5.52069972918586,0.0240667472991533,0.0127480499357315,0.007380073800738,0.0308151687070768,0.0223919159441924,0.00692825261474917,0.0200451124220061,0.0121151477572205,0.0147316236785409,0.00851834442280606
"81",82,"dnajb9b",22.3545963749749,6.08688612557785,104.672502333444,44.3713282779989,0.942610813023111,1.0442375396051,6.4567407092789,2.81452968730237,0.0048379492015334,0.00123254626450443,0.0216666337786373,0.00370259779038519,0.00344491014526037,0.0231829991339684,0.0101101690232047,0.0113221361084948,0.00924570974822504,0.0109068440857811
"82",83,"pparaa",23.680716498914,90.2598256907116,74.1668550231504,62.702465737592,3.67922285083214,25.2183365814632,20.8359764842535,16.5778453055163,0.00512494618806502,0.0182769003222228,0.015352132130947,0.0144520752463422,0.083194580008038,0.0748118046765705,0.0574861533103169,0.0375035549871831,0.0129179928804116,0.00690559554310816
"83",84,"slco1d1",7883.40524535448,6274.01439618133,6831.26306440095,6996.22756864559,494.201727227891,468.671211733763,551.531822770186,504.801587243947,1.7061150857916,1.27043825823605,1.41403397991199,1.94123618990744,1.54613308836194,1.9802811271734,1.82255013514759,0.240178922049379,1.46352910797988,0.222015540658891
"84",85,"hspa5",788.852028011825,441.820977200872,10612.7240389553,3947.79901472267,41.3836553717566,26.001514736167,567.339705196352,211.574958434759,0.170722207416822,0.0894652509992428,2.19677565759614,0.16255598686175,0.0857782626169832,2.03703950436347,0.761791251280733,1.10506438046748,0.818987705337402,1.19389086782819
"85",86,"hspb1",36.373580542332,59.1297509341848,48.2370548094012,47.913462095306,2.52376443486833,4.59464517426245,3.52523199644538,3.54788053519205,0.00787191734486789,0.0119733065694716,0.00998480573041024,0.00991340698716036,0.0151576046391456,0.0126573845846379,0.0125761320703146,0.00262304283830533,0.00994334321491657,0.0020510089585536
"86",87,"prdx4",1777.2851346765,1604.5901382184,1168.65228242777,1516.84251844089,61.7866184536439,55.7970925328993,41.9317069050871,53.1718059638768,0.384637461306657,0.324916803127146,0.241904611559485,0.242699313227829,0.184073032095079,0.150556258743588,0.192442868022165,0.0466382486539346,0.317152958664429,0.0716824564302042
"87",88,"ugt2b1",104.858212657191,129.563718958729,90.8496308959671,108.423854170629,8.62032791909845,8.44092011180791,4.41581692186316,7.15902165092317,0.0226932617207519,0.0262356276301658,0.0188053752195276,0.0338608539862646,0.0278463570075214,0.0158550396375991,0.025854083543795,0.00916674439238671,0.0225780881901484,0.00371646491010777
"88",89,"ugt2b5",30.8796543145839,55.2167527105991,54.9101651585278,47.0021907279036,1.44432301995477,2.43655425907857,2.26357001877019,2.04814909926784,0.0066829298292368,0.011180955399433,0.0113661029658425,0.00567333532397732,0.0080381236722742,0.00812737325960961,0.00727961075195371,0.00139179090926059,0.00974332939817077,0.00265200000876419
"89",90,"ugt2b6",75.1152327345554,96.6945338806082,42.6125760865659,71.4741142339098,3.16230724369044,4.12473828144015,2.04092378741575,3.10932310418211,0.0162563293085423,0.0195798778018418,0.00882056948911735,0.0124216183935503,0.0136073950737785,0.00732795949636934,0.0111189909878994,0.00333623386637876,0.0148855921998338,0.00550907151959004
"90",91,"gstt2",181.678456979669,129.12894137833,222.119244478073,177.642214278691,20.1901154789466,28.1073937743707,41.4678605897654,29.9217899476942,0.039318587154835,0.0261475886112725,0.0459774651222449,0.0793072558972827,0.0927254980765919,0.148890813403504,0.106974522459126,0.0369153611752066,0.0371478802961175,0.010091579500255
"91",92,"hspb8",136.969264229719,56.8689075161131,77.2174197541798,90.3518638333373,20.9958956900793,14.5845176364846,15.9563132470686,17.1789088578775,0.0296426887517682,0.0115155036712271,0.015983582295716,0.0824723798148702,0.0481139116954699,0.0572913196988876,0.0626258704030759,0.0177895799919399,0.0190472582395704,0.00944395533940954
"92",93,"slc39a14",14.5873213633311,27.8257651454987,22.4979148913413,21.6370004667237,1.00342441386331,1.65337610437474,1.46575435641676,1.37418495821827,0.00315696685184807,0.00563449720916309,0.00465694496517158,0.00394147506718423,0.00545444106332891,0.00526280727466523,0.00488624113505946,0.00082378278052877,0.00448280300872758,0.00124791154878861
"93",94,"npas2",0.947228659956562,5.21733096478102,5.14782798361199,3.77079586944986,0.516915607141706,4.24656599439408,0.797815662353428,1.85376575462974,0.000204997847522601,0.00105646822671808,0.00106557215304773,0.00203045685279188,0.0140093012573922,0.00286456598494437,0.00630144136504281,0.00668821819329716,0.000775679409096139,0.000494245691846336
"94",95,"abca2",2.84168597986969,12.3476832833151,2.09726325258266,5.76221083858915,0.334474804621104,1.58376026840107,0.371077052257408,0.763104041759861,0.000614993542567805,0.00250030813656613,0.000434121988278706,0.00131382502239475,0.00522478038697823,0.00133235627206715,0.00262365389381337,0.00225266067726293,0.00118314122247088,0.00114427931008043
"95",96,"cyp1d1",227.808492719553,647.644683761484,371.882906742044,415.778694407694,14.6256710020683,51.3416790305842,34.1205349550687,33.3626283292404,0.0493019823291856,0.131142922543271,0.0769777216488743,0.0574499850701704,0.169374748808635,0.122510159216574,0.116444964365127,0.0562083456963226,0.0858075421737771,0.0416288262104264
"96",97,"abcb9",6.062263423722,40.6082260092122,2.85990443533999,16.5101312894247,0.243254403360803,2.61059384901275,0.296861641805927,1.05023663139316,0.00131198622414465,0.00822284436462239,0.000591984529470963,0.000955509107196179,0.00861227536315092,0.00106588501765372,0.00354455649600027,0.00438912025328064,0.00337560503941267,0.00421324072620803
"97",98,"ar",32.2057744385231,100.433621072035,104.958492776978,79.1992960958454,7.14559809872358,45.4069290138285,42.3398916625703,31.6308062583741,0.00696992681576844,0.0203370133643232,0.0217258322315844,0.0280680800238877,0.149796176149739,0.152021850642862,0.109962035605496,0.0709309761482186,0.0163442574705587,0.00814805258209101
"98",99,"hsd20b2",82.6930620142079,132.085428925039,224.883818765568,146.554103234938,9.63895573317181,15.9072185199844,27.4225941618225,17.6562561383262,0.0178963120887231,0.026746253939746,0.0465497168340667,0.0378620483726486,0.0524774645461331,0.0984611285057625,0.0629335471415147,0.031623715399617,0.0303974276208453,0.0146714928624283
"99",100,"akr1a1a",1055.11800432561,1225.29017707882,832.518181127472,1037.64212084397,40.3802309578933,55.4490133530309,36.5696434999676,44.1329626036306,0.228347102355425,0.248111563044741,0.172326696528997,0.158614511794566,0.182924728713326,0.131303710612218,0.157614317040036,0.0258250395858162,0.216261787309721,0.0393112913552545
"100",101,"slc30a5",547.687611186884,387.734646199309,476.841399519021,470.754552301738,18.5025380556311,13.2096048760045,16.7726827620349,16.1616085645568,0.118529755437568,0.0785131970489321,0.0987035538804585,0.0726784114661095,0.0435781133375436,0.0602225034974353,0.0588263427670295,0.0146003009003821,0.0985821687889862,0.0200085553469785
"101",102,"slc31a1",281.895249203073,126.607231412019,310.966942269302,239.823140961465,141.513249155147,125.064849326704,270.403847979973,178.993982153941,0.0610073594227262,0.0256369623016921,0.0643684511711428,0.555867423111377,0.412585405064016,0.970888015455331,0.646446947876908,0.289963685523724,0.050337590965187,0.0214572837683202
"102",103,"aldh2.1",832.803437833809,1044.68357018132,1765.13301749184,1214.20667516899,45.5493870293103,60.4961614611222,98.8363728687607,68.2939737863977,0.180234107541871,0.211540154596517,0.365372851589478,0.178919080322484,0.199575127748751,0.354873093065085,0.24445576704544,0.0961803383640102,0.252382371242622,0.0990966883014101
"103",104,"aldh2.2",1891.42618820126,2546.84011045785,1735.77133195569,2058.01254353827,100.312034585911,149.273756286549,103.530497579817,117.705429484092,0.40933970193313,0.515714964872431,0.359295143753577,0.394028068080024,0.492449905264969,0.371727399906735,0.419401791083909,0.0642366732427876,0.428116603519713,0.0798825333512133
"104",105,"ugt2a5",204.127776220639,222.953943228309,166.637098432477,197.906272627142,9.66936253359191,12.2175792133797,6.23409447792446,9.37367874163202,0.0441770361411205,0.0451464088884194,0.0344929652505081,0.0379814870110481,0.0403054486995464,0.0223835853707281,0.0335568403604409,0.00974584115308975,0.041272136760016,0.00589090787971549
"105",106,"ugt2a1",709.853157771448,270.257743975657,305.056473102932,428.389124950012,30.8476990261918,10.9296862478667,10.7983422206906,17.5252424982497,0.153625386933437,0.0547250541439967,0.0631450164769026,0.121170498656315,0.0360567261870585,0.0387715675171541,0.0653329307868427,0.0483758005623202,0.0904984858514456,0.0548313612049125
"106",107,"ugt2a2",7.38838354766118,14.3476601531478,13.441550846098,11.725864848969,0.319271404411054,0.696158359736734,0.426738610096019,0.480722791414602,0.00159898321067629,0.00290528762347473,0.00278232728851353,0.00125410570319499,0.00229660676350691,0.00153220971287722,0.00169430739319304,0.000539822988266247,0.00242886604088818,0.000721324438033136
"107",108,"ugt2a3",300.366208072226,228.258229709169,213.348870876363,247.324436219253,10.5663631459849,10.5119912320247,7.88538736046993,9.65458057949318,0.0650048174494169,0.046220484918916,0.0441620458985338,0.0415049268438341,0.0346787621289545,0.0283125707814269,0.0348320865847385,0.00659751437367809,0.0517957827556222,0.0114855666362858
"108",109,"ugt2a4",6.34643202170897,21.0432348912834,5.05249783576732,10.8140549162532,0.425695205881405,0.696158359736734,0.166984673515834,0.429612746377991,0.00137348557840143,0.00426108851442959,0.0010458393353987,0.00167214093759331,0.00229660676350691,0.000599560322430218,0.00152276934117682,0.000858327187705702,0.00222680447607657,0.00176934215929589
"109",110,"dnajc25",19.8918018590878,8.86946264012773,17.7314074991079,15.4975573327745,5.22996967225726,5.25599561601234,7.38443333992242,5.95679954273067,0.00430495479797463,0.00179599598542074,0.00367030408271996,0.0205434458047178,0.0173393810644772,0.0265138898141363,0.0214655722277771,0.00465624747564718,0.00325708495537178,0.00130452332910445
"110",111,"keap1b",86.7661452520211,138.954914695334,107.723067064473,111.148042337276,5.32119007351756,10.3031437241037,8.07092588659863,7.89841989473996,0.0187778028330703,0.0281372704382582,0.0222980839434063,0.0209017617199164,0.0339897800999024,0.0289787489174605,0.0279567635790931,0.00660358969066004,0.0230710524049116,0.00472736910395219
"111",112,"hmox1b",5230.50193741414,6865.39886103926,2120.6191388046,4738.839979086,217.667080807288,287.269747145363,93.2516632322867,199.396163728313,1.13197761423505,1.39018893173455,0.438956528602718,0.855001492982979,0.947694780961127,0.334821131170475,0.71250580170486,0.330351773381876,0.987041024857438,0.49190012441277
"112",113,"abcc4",188.024889001378,184.345694088929,153.00488729069,175.125156793666,20.311742680627,26.2973820390551,18.6280680233219,21.7457309143347,0.0406920727332364,0.0373285440107055,0.0316711723266966,0.0797850104508808,0.0867543204914736,0.0668842848577709,0.0778078719333751,0.010081487318804,0.0365639296902129,0.00455879779443051
"113",114,"cyp27a2",121.90832853641,106.520507197612,79.6960035981411,102.708279777388,15.6899090167718,22.5555308554702,16.6613596463576,18.3022665061999,0.0263832229761589,0.0215695596288274,0.0164966355545908,0.0616303374141536,0.0744100591376241,0.0598227966158149,0.0652877310558642,0.00795169498647071,0.0214831393865257,0.00494386023819308
"114",115,"cyp20a1",959.92152399998,430.603715626593,653.297503179499,681.274247602024,38.190941327646,19.2835865647075,29.6490564753669,29.0411947892401,0.207744818679404,0.087193844311799,0.135228999348817,0.1500149298298,0.0636160073491414,0.106455266138165,0.106695401105702,0.0431999618061947,0.143389220780007,0.0606883536240627
"115",116,"nfe2l2b",10.2300695275309,23.6519003736739,41.0872937210512,24.989754540752,1.09464481512361,1.8970315302826,2.70886248147908,1.90017960896176,0.0022139767532441,0.00478932262778863,0.00850484440673283,0.00429979098238279,0.00625825343055634,0.00972620078609019,0.00676141506634311,0.00274797371953202,0.00516938126258852,0.00316260768715346
"116",117,"slc15a1b",3.97836037181756,797.729904515017,1.143961774136,267.61740888699,2.58457803570853,244.421200103567,0.111323115677222,82.3723670849842,0.000860990959594925,0.161533991865195,0.000236793811788386,0.0101522842639594,0.806338634667276,0.000399706881620143,0.272296875270952,0.462519436105923,0.0542105922121926,0.0929453145151939
"117",118,"aldh1l1",11398.0971881233,16811.1099236852,12581.9589029826,13597.0553382637,451.723427041011,679.833446200908,503.996852376012,545.184575205977,2.46675959902421,3.40411670452344,2.6043964717722,1.7743804120633,2.24275133490268,1.8096062887216,1.94224601189586,0.260840569051595,2.82509092510662,0.506151278875105
"118",119,"slco2a1",336.455620016571,530.42864808607,987.14368093152,618.00931634472,77.5069342708358,116.293253994021,247.526947708304,147.109045324387,0.072815235440028,0.107407603049672,0.204333326755727,0.304449089280382,0.383648159843829,0.888748251282391,0.525615166802201,0.316965851437661,0.128185388415142,0.0681765308544761
"119",120,"dnajc6",3.78891463982625,1.73911032159367,3.05056473102932,2.85952989748308,0.273661203780903,0.0348079179868367,0.519507873160372,0.275992331642704,0.000819991390090405,0.000352156075572694,0.000631450164769026,0.0010749477455957,0.000114830338175346,0.00186529878089401,0.00101835895488835,0.000876605190872018,0.000601199210144042,0.00023538014055834
"120",121,"akr1a1b",220.89372350187,244.69282224823,282.272567768057,249.286371172719,8.2706497142673,10.1987199701432,12.1156657562044,10.1950118135383,0.0478054980422706,0.0495483598330781,0.058428873058784,0.0324873096446701,0.0336452890853764,0.0435014322829925,0.0365446770043463,0.00605248396127598,0.0519275769780442,0.00569732655309015
"121",122,"hsd17b7",19.5129103951052,10.0868398652433,6.48245005343731,12.0274001045953,1.94603522688642,1.0442375396051,0.259753936580186,1.08334223435724,0.00422295565896559,0.00204250523832163,0.00134183160013418,0.00764407285756942,0.00344491014526037,0.000932649390447005,0.00400721079775893,0.00339086091673053,0.00253576416580713,0.00150256355531219
"122",123,"vdrb",10.6089609915135,56.1732633874756,20.5913119344479,29.124512104479,1.44432301995477,7.74476175207117,3.50667814383251,4.23192097195282,0.00229597589225314,0.011374641240998,0.00426228861219093,0.00567333532397732,0.0255497502440144,0.0125907667710346,0.0146046174463421,0.0100900774736964,0.00597763524848069,0.0047762277678727
"123",124,"gpx1b",90.7445056238386,2425.71107655885,24.4045178482346,846.953366676974,7.26722530040399,189.859788659201,1.74406214560982,66.2903587017383,0.0196387937926652,0.491187294208793,0.00505160131815222,0.0285458345774859,0.626342079577424,0.00626207447871561,0.220383329544542,0.351747098832712,0.171959229773203,0.276555807005642
"124",125,"ncoa5",39.0258207902104,112.78130435535,82.3652477377918,78.0574576277841,2.91905284032963,6.75273608944632,6.04855595179576,5.2401149605239,0.00844591131793118,0.0228373215008893,0.0170491544487637,0.0114661092863541,0.0222770856060171,0.0217174072346946,0.0184868673756886,0.00608659125303712,0.0161107957558614,0.00724144733744205
"125",126,"cyp24a1",4156.81825135338,3453.43832110463,1788.39357356594,3132.88338200798,226.409035928067,191.147681624714,90.8396623926135,169.465459981798,0.899612554068184,0.699293927068476,0.370187659095842,0.889340101522842,0.630590802089912,0.326160815402038,0.615363906338264,0.281898245550692,0.656364713410834,0.26731043356567
"126",127,"arnt2",2.27334878389575,4.52168683614355,3.90853606163132,3.56785722722354,1.42911961974472,3.30675220874949,2.67175477625334,2.46920886824918,0.000491994834054243,0.000915605796489005,0.000809045523610316,0.00561361600477756,0.0109088821266579,0.00959296515888348,0.0087051544301063,0.00275701228560596,0.000738882051384521,0.00022034914680981
"127",128,"fth1a",4697.96998478656,10660.3114937888,5165.75005140678,6841.34384332738,343.414403944613,919.016054647457,389.352597081086,550.594351891052,1.01672782435785,2.15862870424172,1.06928192276575,1.3489399820842,3.03180800367457,1.39797481846646,1.92624093474174,0.957763024827278,1.41487948378844,0.644641497662471
"128",129,"clpxa",300.555653804217,362.952324116599,1054.25610501417,572.588027644995,36.8378387089516,55.8319004508861,140.693864363396,77.7878678410779,0.0650458170189213,0.0734949729720211,0.218225230380647,0.144699910421021,0.184187862433255,0.505162880554259,0.278016884469512,0.197702560027757,0.11892200679053,0.086102814824032
"129",130,"slc39a1",117.077462370631,179.302274156308,133.462206982533,143.280647836491,8.1490225125869,13.7839355227873,10.167511231853,10.7001564224091,0.0253377339537935,0.0363072913915448,0.0276259447086449,0.032009555091072,0.0454728139174368,0.0365065618546399,0.0379963102877162,0.00685414818572025,0.0297569900179944,0.00578695197646452
"130",131,"dnajc3b",11.3667439194787,17.5650142480961,32.2215899714972,20.3844493796907,2.25010323108743,6.80494796642658,8.92440310679067,5.99315143476823,0.00245997417027121,0.00355677636328421,0.00666969236537284,0.00883845924156467,0.0224493311132801,0.032043168343215,0.0211103195660199,0.0116601605934835,0.00422881429964275,0.00218384020969283
"131",132,"ugt5g1",156.861066088807,65.5644591240814,103.242550115774,108.556025109554,11.204905954807,6.87456380240025,9.64800335869261,9.24249103863329,0.0339476435497428,0.0132762840490906,0.0213706415139018,0.0440131382502241,0.0226789917896308,0.0346412630737459,0.0337777977045336,0.0106932516398607,0.0228648563709117,0.0104163709817999
"132",133,"txnb",4975.41325928784,2198.6702240748,4031.32129205525,3735.1349251393,284.425211129619,135.768284107657,244.020269564472,221.404588267249,1.07677169389722,0.445213318542778,0.834461392742269,1.11722902358913,0.447895734052937,0.876157484511359,0.813760747384476,0.339001147082716,0.785482135060754,0.318615318420754
"133",134,"cyp26b1",0.189445731991312,1.0434661929562,2.09726325258266,1.11005839251006,0.212847602940702,0.417695015842041,0.333969347031667,0.321503988604803,4.09995695045202e-05,0.000211293645343616,0.000434121988278706,0.000836070468796655,0.00137796405810415,0.00119912064486043,0.00113771839058708,0.000276115633667359,0.000228805067708947,0.000197145368879564
"134",135,"nat16l",1.32612012393919,5.21733096478102,0.571980887067998,2.37181065859607,0.152034002100502,0.487310851815714,0.0742154104514817,0.237853421455899,0.000286996986531642,0.00105646822671808,0.000118396905894193,0.000597193191997613,0.00160762473445484,0.00026647125441343,0.000823763060288628,0.000698694205765192,0.000487287373047972,0.000500081623273856
"135",136,"cyp2r1",21.217921983027,19.8258576661679,403.341855530783,148.128545059993,1.18586521638391,2.15809091518388,40.7442603378634,14.6960721564771,0.00459195178450627,0.00401457926152872,0.0834895514730547,0.00465810689758136,0.00711948096687145,0.146292718672973,0.0526901021791419,0.0810715853517473,0.0306986941730299,0.0457191349503822
"136",137,"aldh1a2",11.840358249457,121.911633543716,9.34235448877731,47.6981154273168,1.88522162604622,26.1059384901275,1.29876968290093,9.76330993302488,0.00256247309403251,0.0246861408976458,0.00193381612960515,0.00740519558077038,0.0861227536315092,0.00466324695223503,0.0327303987215049,0.0462594557112087,0.00972747670709447,0.0129583960492413
"137",138,"slc39a13",10.9878524554961,10.434661929562,6.38711990559265,9.26987809688358,0.790576810922609,0.278463343894694,0.296861641805927,0.45530059887441,0.00237797503126217,0.00211293645343616,0.00132209878248515,0.00310540459838758,0.000918642705402767,0.00106588501765372,0.00169664410714802,0.00122224165609236,0.00193767008906116,0.000549324482472591
"138",139,"nr1h3",77.1991357864598,63.1297046738503,65.2058211257518,68.5115538620206,21.7712691007919,32.1625162198371,39.092967455318,31.0089175919823,0.016707324573092,0.0127832655432888,0.013497247271938,0.0855180650940582,0.106103232474019,0.140363733262274,0.110661676943451,0.0277055299749019,0.0143292791294396,0.00209015970113966
"139",140,"hsd11b2",2200.60162281108,1708.5889354497,1624.52104942096,1844.57053589391,200.563255570982,165.459438150428,171.103628795891,179.042107505767,0.476250999364506,0.345975736446393,0.336266945557156,0.78781725888325,0.545846012516505,0.614349477050163,0.649337582816639,0.12472227818603,0.386164560456018,0.0781680242269323
"140",141,"abcc12",140.00039594158,492.08126549493,93.6142051834624,241.898622206657,8.58992111867835,33.3285814723962,4.6384631532176,15.5189885814307,0.0302986818638405,0.0996425615832938,0.0193776269313495,0.0337414153478651,0.109950048802894,0.0166544534008394,0.053448639183866,0.0496719038677565,0.0497729567928279,0.0435321774286282
"141",142,"slc67a1",1652.9140116242,963.641029195054,1396.30067548083,1337.61857210003,79.4225626973021,62.1147296475101,75.3471954608668,72.2948292685597,0.357721243926939,0.19512968147483,0.289026580105373,0.311973723499552,0.204914738473904,0.270534941043235,0.262474467672231,0.0539827286444838,0.280625835169047,0.0816206679203769
"142",143,"dnajb6b",7.5778292796525,19.9997686983272,17.3500869077293,14.975894961903,1.06423801470351,3.01088490586138,1.89249296651278,1.98920529569256,0.00163998278018081,0.00404979486908597,0.00359137281212385,0.00418035234398327,0.00993282425216742,0.00679501698754246,0.00696939786123105,0.00288019787175174,0.00309371682046354,0.00127966585110525
"143",144,"abcf2b",5.87281769173068,25.7388327595863,4.00386620947599,11.871838886931,0.410491805671355,2.69761364397985,0.111323115677222,1.07314285510948,0.00127098665464013,0.00521190991847586,0.000828778341259348,0.00161242161839355,0.00889935120858931,0.000399706881620143,0.00363715990286767,0.00459735383255479,0.00243722497145845,0.0024130985194371
"144",145,"dnaja2a",1814.70066674478,1976.32496945905,2531.58740616296,2107.53768078893,116.488452409404,164.467412487804,206.912564338731,162.622809745313,0.392734876283799,0.40019016428081,0.524024705487696,0.457569423708568,0.54257334787851,0.742921857304643,0.581021542963907,0.146510070025217,0.438983248684102,0.073742337644245
"145",146,"hsd17b12b",468.309849482524,635.210044962089,214.111512059121,439.210468834578,46.8568794473746,82.3555339568557,28.6471484342719,52.6198539461674,0.101350935815174,0.128625006602927,0.0443199084397262,0.184054941773664,0.271688580122868,0.102857904203584,0.186200475366705,0.0844357848820022,0.0914319502859422,0.0430189156014368
"146",147,"per1b",23.3018250349314,87.390293660082,34.7001738154586,48.4640975034907,7.05437769746328,15.767986848037,7.97815662353428,10.2668403896782,0.00504294704905599,0.0176958427975279,0.00718274562424769,0.0277097641086892,0.0520181431934315,0.0286456598494437,0.0361245223838548,0.0137722315562275,0.00997384515694385,0.00677248995248328
"147",148,"cyp2x10.2",1711.16857421153,469.385875798132,2425.58028175969,1535.37824392312,58.168209203652,17.6128065013394,86.2939685024603,54.0249947358172,0.370328611549579,0.0950469247970701,0.502081812261972,0.228486115258286,0.058104151116725,0.309839451069216,0.198809905814742,0.128464677502205,0.322485782869541,0.20769220518708
"148",149,"cyp2x12",284.35804371896,1755.19709206841,43.9471981563912,694.500777981254,12.436381371821,84.2525654871383,2.07803149264149,32.9223261172003,0.0615403538262849,0.355413519271741,0.0090968289362038,0.0488504031054045,0.277946833553424,0.00746119512357605,0.111419477260802,0.14569415544111,0.142016900678076,0.186657891464924
"149",150,"slc22a31",73.5996668786249,225.997386291098,237.848718872443,179.148590680722,6.87193689494268,23.9130396569568,29.3150871283353,20.0333545600783,0.0159283327525061,0.0457626820206716,0.0492333800343352,0.026993132278292,0.0788884423264625,0.105256145493305,0.0703792400326865,0.0398193382934803,0.036974798269171,0.0183091976676651
"150",151,"nqo1",409.392226833226,749.556548606873,554.344809716735,571.097861718945,28.3391379915335,50.4366731629264,35.512073901034,38.0959616851646,0.0886000696992682,0.151779268571831,0.114746334629122,0.111316810988355,0.166389160016076,0.127506495236826,0.135070822080419,0.0283046849003007,0.118375224300074,0.0317455417771956
"151",152,"cyp7a1b",96.9014919135563,108.520484067445,63.2038880210138,89.5419546673384,6.49185188969143,7.32706673622913,5.15797102637798,6.32562988409951,0.0209712798015621,0.0219745391157361,0.0130828581013083,0.025500149298298,0.0241717861859103,0.0185197521817334,0.0227305625553139,0.00370666024087426,0.0186762256728688,0.00486990276143251
"152",153,"hspa12b",9.28284086757431,6.43470818989659,6.29178975774798,7.33644627173963,0.364881605041204,0.522118769802551,0.204092378741575,0.363697584528443,0.00200897890572149,0.00130297747961897,0.00130236596483612,0.00143326366079427,0.00172245507263019,0.000732795949636934,0.00129617156102046,0.000508873243348711,0.00153810745005886,0.000407786757148841
"153",154,"bmal1b",8.33561220761774,16.6085035712196,8.38905301033064,11.111056263056,0.82098361134271,0.800582113697245,0.89058492541778,0.837383550152578,0.00180398105819889,0.00336309052171923,0.00173648795311482,0.0032248432367871,0.00264109777803295,0.00319765505296116,0.00302119868926041,0.000329457624546607,0.00230118651101098,0.000920254815677253
"154",155,"hnf4b",545.982599598962,1200.76872154435,1244.15375952074,996.968360221351,32.4592594484571,76.8210749969487,95.7378794824113,68.3394046426057,0.118160759312027,0.243146162379166,0.257533003137518,0.12750074649149,0.253430556352988,0.343747918193324,0.241559740345934,0.10861121959432,0.206279974942904,0.0766517607058195
"155",156,"sod3a",952.817309050306,983.119064796903,734.42345899531,890.11994428084,64.5232304914529,70.1553587024694,52.2105412526173,62.2963768155132,0.206207334822985,0.199073829521244,0.152021627168143,0.253448790683786,0.231440546592409,0.187462527479848,0.224117288252014,0.033597162342153,0.185767597170791,0.0294417151850426
"156",157,"hsd17b4",901.193347082673,2040.67205135801,1124.99107471491,1355.6188243852,47.3585916543063,119.217119104916,64.4004224192732,76.9920443928318,0.195034952133003,0.413219939076998,0.232866981076228,0.186025679307256,0.39329390825056,0.231230431017254,0.270183339525023,0.108986359207171,0.280373957428743,0.116592695884248
"157",158,"abcd1",11.9350811154527,14.7824377335462,40.2293223904492,22.3156137464827,0.440898606091455,0.939813785644592,2.26357001877019,1.21476080350208,0.00258297287878478,0.0029933266423679,0.00832724904789154,0.00173186025679307,0.00310041913073434,0.00812737325960961,0.00431988421571234,0.00336763536660505,0.00463451618968141,0.00320457556072568
"158",159,"nr1h5",707.863977585539,836.077287106158,1157.30799483425,900.416419841982,31.0605466291325,39.8376621359346,57.7952508890913,42.8978198847195,0.15319489145364,0.169299033331573,0.23955640625925,0.122006569125112,0.131423322041683,0.207514489374458,0.153648126847085,0.0468866459433898,0.187350110348154,0.0459234019425151
"159",160,"ugt5e1",109.878524554961,46.434245586551,84.0811903989958,80.1313201801693,7.48007290334469,5.72590250883464,6.97624858243928,6.7274079982062,0.0237797503126217,0.00940256721779092,0.0174043451664463,0.0293819050462825,0.0188895906298444,0.0250482979148624,0.0244399311969964,0.0052725466333551,0.016862220898953,0.00720390675096686
"160",161,"gclm",71.0421494967422,87.2163826279226,69.4956777787618,75.9180699678089,5.32119007351756,12.7396979831822,7.16178710856798,8.40755838842258,0.0153748385641951,0.0176606271899706,0.0143852240661444,0.0209017617199164,0.0420279037721764,0.025714476050896,0.0295480471809963,0.0110725186931529,0.01580689660677,0.00167990238407112
