"","Geneid","L1_CPM","L2_CPM","L3_CPM","L4_CPM","L5_CPM","L6_CPM","mean_CPM","std_CPM"
"98","rap2ab",0,0,0,0,0,0,0,0
"99","LOC141384284",0,0.0348079179868367,0,0,0,0,0.00580131966447279,0.0142102730127324
"100","LOC137495389",0,0,0,0,0,0,0,0
"101","kpnb3",16.2068246239135,38.3583256214941,33.7123501975855,59.1892600714368,88.6128767563817,54.5610434557835,48.4401134544325,24.9975807376614
"102","LOC137496068",0,0,0,0,0,0,0,0
"103","farp1",3.74003645167234,5.06455206708474,4.32304765879881,4.58803246324271,2.99471593890718,4.45780677256689,4.19469855871211,0.727149507265752
"104","si:ch211-235f1.3",0,0,0,0,0,0,0,0
"105","ggact.3",0,0,0.0185538526128704,0,0,0,0.00309230876881174,0.00757457861072283
"106","ggact.2",0,0,0,0,0,0,0,0
"107","ggact.1",0.456102006301505,0.139231671947347,0.185538526128704,0.0728259121149637,0.115181382265661,0,0.161479916459697,0.157451470034766
"108","LOC141384360",0,0,0,0,0,0,0,0
"109","LOC141384356",0.456102006301505,1.42712463746031,0.853477220192039,0.910323901437046,1.78531142511774,1.13014819586203,1.09374789772844,0.466624428950425
"110","LOC137495390",0,0,0,0,0,0,0,0
"111","LOC141384366",0,0,0,0,0,0,0,0
"112","gpc6a",0.0456102006301505,0.887601908664336,0.111323115677222,0.109238868172446,0.0383937940885536,0,0.198694647872118,0.340247001437527
"113","LOC141384367",0,0,0,0,0,0,0,0
"114","LOC141384361",0,0,0,0,0,0,0,0
"115","LOC137495391",0,0,0,0,0,0.0313930054406119,0.00523216757343532,0.0128161408036526
"116","LOC101885221",0,0,0,0,0,0,0,0
"117","gpc5a",0.152034002100502,0.696158359736734,0.222646231354445,0.109238868172446,0.115181382265661,0.0941790163218357,0.231572976658604,0.232222070917813
"118","LOC141375513",0,0,0,0,0,0,0,0
"119","LOC141384368",0.0152034002100502,0.0522118769802551,0,0.0910323901437047,0,0.0470895081609178,0.0342561959158213,0.0358346747107386
"120","mir92a-1",0,0,0,0,0,0,0,0
"121","dre-mir-19b",0,0,0,0,0,0,0,0
"122","dre-mir-20a",0,0,0,0,0,0,0,0
"123","dre-mir-19a",0,0,0,0,0,0,0,0
"124","mir18a",0,0,0,0,0,0,0,0
"125","mir17a-1",0,0,0,0,0,0,0,0
"126","LOC137495392",0,0.0174039589934184,0,0.0182064780287409,0,0.0470895081609178,0.0137833241971795,0.0185035956189354
"127","slitrk5",0,0,0,0,0,0,0,0
"128","LOC141384398",0,0,0,0,0,0,0,0
"129","slitrk6",0.0304068004201004,0.0696158359736734,0.0371077052257408,0.0364129560574819,0.0767875881771072,0.125572021762448,0.0626504846027585,0.0362987336084016
"130","LOC141384400",0,0,0.0742154104514817,0,0,0,0.0123692350752469,0.0302983144428913
"131","LOC137496058",0,0,0,0,0,0,0,0
"132","LOC137495394",0,0,0,0,0.0191968970442768,0,0.0031994828407128,0.00783710040053679
"133","slitrk1",0,0,0,0,0,0,0,0
"134","LOC141375509",0,0,0,0,0,0,0,0
"135","LOC141384377",0,0,0,0,0,0,0,0
