"","Geneid","E4_cpm","E5_cpm","E6_cpm","CPM_mean_E46","L4_CPM","L5_CPM","L6_CPM","CPM_mean_UN46"
"343","hif1ab",358.615953847057,491.431533253426,414.307963272299,421.451816790927,17.64207720985,32.7307094604919,21.9123177975471,24.0950348226297
"344","esr2a",136.97701840064,166.510091029836,93.9963326401787,132.494480690218,5.55297579876598,7.73634950884355,3.01372852229874,5.43435127663609
"345","cyp2n13",2891.42583498606,2609.49496258382,3376.14879947351,2959.02319901446,83.2582240254323,86.7507777430868,89.3131004785408,86.44070074902
"346","cyp2ad6",23.5824550148859,74.1034695001458,73.7078800281634,57.131268181065,1.09238868172446,4.56886149653788,2.08763486180069,2.58296168002101
"347","cyp2ad2",6840.89974745992,4147.68861965078,6208.26649927669,5732.28495546246,217.676651311627,160.562846878331,186.788382371641,188.342626853866
"348","cyp2v1",150.168736531572,88.4382390100101,133.480257252114,124.029077597899,4.97036850184627,2.95632214481863,3.92412568007649,3.9502721089138
"349","cyp2ad3",1051.45221842232,478.068612523891,1059.98625986748,863.16903027123,31.6064458578943,19.1777001472325,33.449247296972,28.0777977673663
"350","cyp2p6",1119.30824798623,546.583951537141,837.428082729615,834.440094084329,47.9376566496749,27.5475472585372,37.655910026014,37.713704644742
"351","cyp2p7",163.179746194957,117.755677216625,355.901811813467,212.27907840835,4.42417416098405,3.58981974727976,8.66446950160888,5.5594878032909
"352","cyp2p8",29.4554802101639,15.4685930869157,24.318818619116,23.0809639720652,0.928530379465787,0.499119323151197,0.612163606091932,0.679937769569639
"353","cyp2p9",1043.6817543178,557.355275519129,877.390186359342,826.142405398757,54.2188915695905,36.1285602373289,42.8043629182743,44.3839382417312
"354","cyp2p10",60.8987535633451,33.2048333279342,68.7211559854795,54.2749142922529,2.02091906119024,1.22860141083372,1.88358032643671,1.71103359948689
"355","cyp2j20",73.1869293565423,29.6413878000583,53.487738704404,52.1053519536682,1.76602836878787,1.17101071970088,1.33420273122601,1.42374727323825
"356","esr1",440.747952347177,970.067057565843,666.718173378012,692.511061097011,24.3602676024554,54.9607162377645,29.3838530924127,36.2349456442109
"357","sod2",815.98908520856,703.375554763679,818.98403490051,779.449558290916,27.4735753453701,28.6033765959724,24.6592057736006,26.9120525716477
"358","slc22a16",6.05373366282511,4.04936991804075,8.81215618501675,6.30508658862754,0.109238868172446,0.0767875881771072,0.439502076168567,0.208509510839373
"359","rxrgb",468.938473284512,1448.05468269137,743.909929107228,886.967695027703,17.2779476492751,60.3934381012948,25.8992294885048,34.5235384130249
"360","ephx1",1553.36998703417,936.781236839548,1289.78543356048,1259.9788858114,63.9957702710244,46.0149622151315,51.5159219280441,53.8422181380667
"361","ncoa1",45.448179588075,60.011662185364,85.5257328964417,63.6618582232936,1.94809314907528,2.11165867487045,3.1549970467815,2.40491629024241
"362","dnajc5ga",51.1404963158061,58.0679646247044,27.1878927258656,45.4654512221254,6.99128756303652,8.75378505219022,2.93524600869721,6.22677287464132
"363","cyp39a1",420.779666683232,318.199488159642,561.723723328626,433.567626057167,15.5847451926022,18.0450832216202,18.3492116800377,17.3263466980867
"364","hsf2",245.402098928851,317.551588972756,197.283000483166,253.412229461591,11.2698098997906,15.6262741940413,7.62850032206869,11.5081948053002
"365","hsdl1",18.7033263911164,7.12689105575173,11.4762964269986,12.4355046246222,0.619020252977192,0.345544146796982,0.50228808704979,0.488950828941321
"366","slc22a2",4728.50811606905,6464.98104894878,6014.39906320632,5735.96274274138,135.529022445947,252.266424058841,175.361328391258,187.718924965349
"367","mgst3a",1276.07284358327,828.177135637695,1600.12361610723,1234.79119844273,36.7406726619992,28.4498014196182,46.4459515493853,37.2121418770009
"368","hsp90ab1",57773.2199086519,87366.9377044932,77895.8401772705,74345.3325968052,2455.56231117038,5093.32072378752,3071.27190127138,3540.05164540976
"369","hsp90aa1.2",10.6617995852741,2.91554634098934,5.05503533093984,6.21079375240109,0.38233603860356,0.307150352708429,0.141268524482754,0.276918305264914
"370","txnl1",566.069274591034,492.80831902556,542.733185193474,533.870259603356,25.088526723605,28.7185579782381,24.2510967028727,26.0193938015719
"371","dnajc21",147.819526453461,121.643072337944,55.4687660638264,108.310454951744,6.7181903926054,7.41000225909084,3.07651453317997,5.73490239495874
"372","slc31a2",105.714453515006,77.9908646214649,98.2316325120472,93.978983549506,4.91574906776005,5.0487839226448,4.17526972360138,4.71326757133541
"373","gstt1b",475.805395051299,161.0029479413,402.080242674485,346.296195222361,15.9306682751483,6.54614189209839,13.4205098258616,11.9657733310361
"374","rxraa",23.0403296122448,31.1801483689138,22.2011686831817,25.4738822214468,1.69320245667291,3.2250787034385,1.56965027203059,2.162643810714
"375","esrra",257.23850355318,289.286986944831,208.007872739349,251.51112107912,20.5551136944485,25.7430389363752,18.2550326637158,21.5177284315132
"376","prdx5",175.287213520608,241.099484920146,267.848561251556,228.078419897437,6.51791913428925,9.06093540489865,9.4963841457851,8.358412894991
"377","hif1al2",342.532900235373,130.794648352716,250.08762630501,241.138391631033,11.5611135482505,5.16396530491046,7.97382338191542,8.23296741169213
"378","dnajc18",72.6448039539013,70.2970617771875,63.6661206545396,68.8693287952095,4.11466403449545,4.95279943742341,3.13930054406119,4.06892133866002
"379","aldh3a2b",86.9207728901157,92.7305711231332,124.804723643609,101.485355885619,11.7795912845954,20.6750581166861,20.625204574482,17.6932846585878
"380","slc47a1",240.432616071308,170.802423142959,724.714457107308,378.649832107192,7.81057907432986,6.52694499505411,25.4754239150566,13.2709826614802
"381","slc47a2.1",220.373976173589,305.970391007159,158.755433906813,228.36660036252,8.06546976673223,11.7676978881417,5.11705988681974,8.31674251389789
"382","slco2b1",144.566774037614,96.0510544559267,245.510769991862,162.042866161801,4.29672881478286,4.43448321722794,10.2184232709192,6.31654510097667
"383","hspa4a",489.448884351099,711.231332404678,219.689103031115,473.456439928964,19.1714213642642,34.8615650324067,9.37081212402265,21.1345995068978
"384","pparda",306.571915193516,309.209886941592,330.353390005744,315.378397380284,24.7608101190877,35.2455029732922,30.576787299156,30.1943667971786
